,ACC,Algorithm,F1score,F2score,MCC,model_index,parameters,FNR,FNR_Leak,FNR_Clog,MCC_multiclass,FPR,FPR_Leak,FPR_Clog,balanced_ACC
27,0.8056392170692999,svm_rbf,0.829820590410351,0.8234134967005516,0.6049301134522611,28,"{'kernel': 'rbf', 'C': 100, 'gamma': 0.1}",0.1805076679005817,0.12652631578947368,0.20560354374307865,0.6937262325493468,0.2133333333333334,0.023401253918495294,0.117,0.8030794993830425
146,0.799245283018868,RF,0.8150958861298996,0.7864049069608775,0.6049247612801575,147,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': True, 'max_depth': 20}",0.2311052353252247,0.1856842105263158,0.2521373200442968,0.6845641703808057,0.1591111111111111,0.008714733542319749,0.09905769230769232,0.8048918267818321
36,0.7962405219538,RF,0.808687277688761,0.7717512194065254,0.6048050188992469,37,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 15, 'bootstrap': True, 'max_depth': 8}",0.2505446853516658,0.19800000000000004,0.27486157253599114,0.6822142798357709,0.13955555555555557,0.01284743991640543,0.07988461538461537,0.8049498795463894
2,0.7917651207899842,RF,0.8003164275815,0.7533250288116617,0.6045896360974443,3,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': True, 'max_depth': 5}",0.27446853516657854,0.2186315789473684,0.300376522702104,0.6785081862282246,0.11733333333333336,0.009639498432601878,0.06872115384615386,0.8040990657500441
131,0.7992734967377886,RF,0.8152744031567315,0.78696995345686,0.6045822102596976,132,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 10}",0.23035430988894764,0.21063157894736842,0.2397785160575858,0.6837842325900363,0.15999999999999998,0.007800417972831766,0.10093269230769232,0.8048228450555263
133,0.7992593898783283,RF,0.8155932077665217,0.7878652295696438,0.6043574603702189,134,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 10}",0.22907456372289794,0.20652631578947372,0.2397785160575858,0.6841357188140283,0.16177777777777777,0.010094043887147335,0.09910576923076925,0.8045738292496621
73,0.8011391289014282,RF,0.8194821146278379,0.7974638258716219,0.6043281564320244,74,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 20}",0.21611845584346906,0.19810526315789473,0.22462901439645624,0.6859811982841415,0.17511111111111113,0.01101358411703239,0.10714423076923078,0.8043852165227099
25,0.797746429201199,RF,0.812401269553645,0.7801210765461236,0.6043263646327204,26,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 8}",0.23949233209941823,0.19000000000000003,0.26254706533776295,0.683841842112684,0.15111111111111108,0.014676071055381396,0.08548076923076924,0.8046982783947353
151,0.8000317404337859,RF,0.8174657873674913,0.7930451806974641,0.6038134574821151,152,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 20}",0.22192490745637222,0.20442105263157895,0.23029900332225917,0.6843971273526731,0.16977777777777778,0.007340647857889238,0.10836538461538464,0.804148657382925
41,0.7981378945512254,RF,0.8137292030176492,0.7835195784726373,0.6034549173189826,42,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 10}",0.23492332099418298,0.21652631578947368,0.2435658914728682,0.6827918344000523,0.15644444444444447,0.010559038662486935,0.09477884615384614,0.8043161172806863
16,0.7902627402574501,RF,0.7977804706471525,0.7490567375146755,0.6034467826153856,17,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 15, 'bootstrap': True, 'max_depth': 5}",0.2796298254891592,0.22863157894736844,0.30325581395348833,0.6770850181784275,0.1137777777777778,0.011938349007314521,0.06315384615384616,0.8032961983665315
101,0.7970058190795275,RF,0.8114154871608235,0.7777651598298522,0.6033922146965186,102,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 8}",0.2427181385510311,0.21242105263157893,0.2568992248062015,0.6818769557561799,0.14844444444444443,0.011468129571577843,0.08799038461538462,0.8044187085022623
65,0.8011179686122378,RF,0.8208402917871919,0.8026566665016488,0.6031079474995562,66,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 20}",0.20837652035959808,0.17589473684210527,0.223610188261351,0.6869163798176394,0.18577777777777776,0.01697492163009404,0.1065673076923077,0.8029228509313122
126,0.7973761241403632,RF,0.8123634300388111,0.781324280506137,0.6027596099254764,127,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': True, 'max_depth': 10}",0.23756742464304595,0.19168421052631582,0.25878183831672197,0.682103274516802,0.15466666666666665,0.009634273772204804,0.09473076923076926,0.8038829543451435
121,0.7981273144066303,RF,0.8141599868097681,0.7848703230316211,0.6027395534249806,122,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 10}",0.23303014278159703,0.21063157894736842,0.24358803986710964,0.6825865329129495,0.15911111111111112,0.00917972831765935,0.09847115384615387,0.803929373053646
100,0.7951225533415623,RF,0.8077911113400367,0.7698437441150924,0.6027366861731905,101,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 8}",0.2531147540983607,0.20821052631578948,0.2739091915836102,0.6794230969545555,0.13866666666666666,0.004587251828631139,0.0904326923076923,0.8041092896174865
53,0.7985117263269264,RF,0.8152009748026829,0.788540491720867,0.6021341371518605,54,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 10}",0.22778424114225276,0.20431578947368423,0.2388482834994463,0.6826501618913112,0.1653333333333333,0.010553814002089863,0.10093269230769235,0.8034412127622068
106,0.7962475753835302,RF,0.81036205031587,0.7769058360176697,0.602073330600941,107,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': True, 'max_depth': 8}",0.24340560549973556,0.18968421052631584,0.2682170542635659,0.6809500106964156,0.14933333333333332,0.010094043887147332,0.09041346153846154,0.8036305305834657
107,0.7969705519308764,RF,0.812014964331352,0.7804061568153662,0.6019591385524135,108,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 8}",0.2388894764674775,0.18389473684210525,0.2644518272425248,0.6824123815583226,0.1537777777777778,0.016504702194357367,0.08489423076923078,0.8036663728773722
25,0.7812696173514372,svm_rbf,0.7812860648952644,0.7146970289076456,0.6019215614637887,26,"{'kernel': 'rbf', 'C': 100, 'gamma': 0.001}",0.32361713379164464,0.20157894736842105,0.3801993355481727,0.6704949049513399,0.07466666666666665,0.0,0.052048076923076926,0.8008580997708441
17,0.7854064538882031,svm_rbf,0.7889922559169784,0.7306011320877324,0.6015370250156941,18,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.001}",0.30352194606028554,0.18747368421052632,0.35727574750830565,0.6726034966888451,0.09244444444444445,0.0,0.06436538461538462,0.8020168047476349
141,0.7996473285134897,RF,0.8183834227880891,0.797005082726773,0.6011172799351165,142,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 20}",0.2161396086726599,0.20231578947368423,0.22270210409745292,0.6834705341247824,0.1786666666666667,0.009174503657262276,0.11209615384615386,0.8025968623303367
123,0.7977605360606596,RF,0.8145874349525735,0.786678654711359,0.6009627236450669,124,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 10}",0.23041776837652037,0.20221052631578945,0.2435880398671096,0.6819752809550106,0.16355555555555557,0.011468129571577843,0.09849038461538463,0.8030133380339618
63,0.7996508552283548,RF,0.8189786997077942,0.7991712312304871,0.6008594195974399,64,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 20}",0.21288207297726064,0.1876842105263158,0.2246511627906977,0.6842606790451186,0.18311111111111114,0.011933124346917448,0.11149038461538463,0.8020034079558139
37,0.7958807970375597,RF,0.8104594388090663,0.7777995180670854,0.6007793134349593,38,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 8}",0.2420624008461132,0.2042105263157895,0.25962347729789587,0.6806769370703509,0.15200000000000002,0.01652560083594566,0.08360576923076923,0.8029687995769433
39,0.7954893316875329,RF,0.8100603093604224,0.7772025704470987,0.6003938508089801,40,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': False, 'max_depth': 8}",0.24270756213643574,0.2022105263157895,0.2615503875968992,0.6809761862555626,0.15200000000000002,0.021118077324973873,0.07742307692307693,0.8026462189317821
138,0.7947451948509964,RF,0.8082492827559478,0.7736123028688938,0.6003004506037803,139,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 10}",0.24730830248545743,0.19589473684210532,0.27116279069767446,0.6792965832507116,0.14755555555555555,0.011473354231974917,0.08727884615384615,0.8025680709794937
103,0.7951154999118322,RF,0.8091946228476197,0.7748624178267801,0.600279242615903,104,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 8}",0.24598625066102586,0.21231578947368424,0.26163898117386486,0.6791282192496771,0.14844444444444446,0.011927899686520376,0.087375,0.8027846524472647
17,0.7902521601128549,RF,0.7995496712699227,0.7539220972708212,0.6002317278096858,18,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 5}",0.2731570597567424,0.22894736842105265,0.29375415282392026,0.6762310224844275,0.12266666666666667,0.017904911180773246,0.06129807692307693,0.8020881367882954
93,0.7895080232763181,RF,0.7981789313231604,0.750949692163764,0.5999282163928471,94,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 5}",0.2770491803278688,0.23926315789473684,0.294750830564784,0.6747038856688254,0.11911111111111113,0.014237199582027165,0.06377884615384616,0.8019198542805102
43,0.7966319873038264,RF,0.8128586429820283,0.7839560134575013,0.5998138843163412,44,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 10}",0.2336541512427287,0.21042105263157895,0.24451827242524915,0.680440830020085,0.16177777777777777,0.011468129571577843,0.09724999999999998,0.8022840354897468
105,0.7954858049726681,RF,0.8104297422871858,0.7781624811472184,0.599586057209265,106,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 8}",0.24147012162876785,0.192,0.26447397563676633,0.6801327369283656,0.15377777777777776,0.01513584117032393,0.08674038461538462,0.802376050296727
10,0.7711691059777819,svm_rbf,0.7631344427626927,0.683304335427687,0.5994691610833466,11,"{'kernel': 'rbf', 'C': 1, 'gamma': 0.01}",0.3611422527763088,0.2774736842105263,0.3999557032115171,0.661947749334484,0.04711111111111111,0.0,0.032817307692307694,0.7958733180562899
61,0.7988926115323577,RF,0.8180385027680701,0.7968723654362209,0.5993762724593436,62,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 20}",0.2161396086726599,0.2022105263157895,0.22272425249169434,0.6824284333025774,0.1804444444444445,0.010094043887147335,0.11212500000000002,0.8017079734414478
95,0.7895080232763181,RF,0.7985174339388851,0.7522978014228708,0.5993330523828684,96,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 5}",0.27509254362771013,0.23715789473684212,0.29286821705426347,0.6748114815780013,0.12177777777777779,0.016076280041797283,0.06316346153846154,0.801564839297256
46,0.7954963851172633,RF,0.810672119807555,0.779832496448539,0.5990572254051524,47,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': True, 'max_depth': 10}",0.23888947646747752,0.18978947368421054,0.26161683277962344,0.6793273830169183,0.15733333333333335,0.010553814002089861,0.09536538461538463,0.8018885950995945
145,0.7988643978134369,RF,0.81858490509021,0.7994018650377521,0.5987232705510531,146,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 20}",0.2123003701745108,0.17589473684210524,0.2293023255813953,0.6833220728991064,0.1857777777777778,0.015595611285266457,0.10841346153846153,0.8009609260238558
66,0.7958737436078294,RF,0.8117858621943129,0.7826781809291208,0.598694095907582,67,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': True, 'max_depth': 20}",0.23500793231094658,0.18978947368421062,0.2559025470653377,0.679528377234974,0.16177777777777777,0.009634273772204804,0.09967307692307693,0.8016071449556378
158,0.7943784165050255,RF,0.8084304379519481,0.7749511639244027,0.5985323710129237,159,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 20}",0.24534108937070329,0.1937894736842106,0.26921373200442966,0.6783535275325818,0.1511111111111111,0.011933124346917446,0.089125,0.8017738997590927
86,0.7898924351966145,RF,0.7996205682902512,0.7555820355902579,0.5983849422876686,87,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': True, 'max_depth': 5}",0.2705764145954521,0.20421052631578948,0.3013510520487264,0.6748579714145297,0.12711111111111112,0.011473354231974917,0.07302884615384614,0.8011562371467185
97,0.7898783283371539,RF,0.7997925013002382,0.7556867611249409,0.5980803806301602,98,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 5}",0.2705764145954521,0.2268421052631579,0.2909634551495016,0.674951361715116,0.12711111111111112,0.018364681295715776,0.06377884615384617,0.8011562371467186
67,0.7985046728971963,RF,0.8181589422164791,0.7985022640596772,0.5979061105917955,68,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 20}",0.21355896351136963,0.17789473684210527,0.2302547065337763,0.6829869423470022,0.1848888888888889,0.020182863113897595,0.10157692307692308,0.8007760737998705
58,0.7936166460941634,RF,0.8074531879497543,0.7736779645655193,0.5977297232717911,59,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 10}",0.24668429402432576,0.19400000000000006,0.271140642303433,0.677654678255745,0.1511111111111111,0.01285788923719958,0.08791346153846154,0.8011022974322818
13,0.7883830012343502,RF,0.796895280676557,0.7496623048889863,0.5977259856728395,14,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 5}",0.278339502908514,0.2352631578947368,0.2985825027685492,0.6729538348682871,0.12000000000000004,0.014237199582027165,0.06440384615384614,0.800830248545743
125,0.7966249338740963,RF,0.8141367029862893,0.7884920629638263,0.5976692810195343,126,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 10}",0.22718138551031203,0.1818947368421053,0.24830564784053152,0.6807647122309182,0.17066666666666666,0.015595611285266457,0.0978846153846154,0.8010759739115106
18,0.7827931581731616,svm_rbf,0.7860673153167901,0.7265857300319355,0.5975600114482742,19,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.01}",0.3080698043363299,0.2076842105263158,0.3545736434108527,0.6685971748705443,0.09244444444444441,0.0,0.06434615384615384,0.7997428756096128
91,0.7883794745194851,RF,0.7972672026721399,0.7506278981011267,0.5971036602701595,92,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 5}",0.2770597567424642,0.2352631578947368,0.2966334440753045,0.6726991924237593,0.1217777777777778,0.014691745036572619,0.06500961538461537,0.8005812327398791
99,0.789130664785752,RF,0.7989049215136166,0.7545206448178224,0.596899193239317,100,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': False, 'max_depth': 5}",0.2718773135906927,0.2268421052631579,0.2928682170542635,0.6741268005742197,0.12711111111111112,0.019743991640543364,0.06192307692307693,0.8005057876490982
149,0.7977323223417387,RF,0.8174875989154906,0.7981700757549172,0.5965501086786058,150,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 20, 'bootstrap': False, 'max_depth': 20}",0.21361184558434687,0.17389473684210524,0.23213732004429677,0.6822159183154136,0.18666666666666668,0.020642633228840124,0.10218269230769232,0.799860743874493
118,0.7921248457062247,RF,0.8050914742464639,0.7687585277681341,0.596303479301354,119,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 8}",0.2531359069275516,0.19800000000000004,0.2787153931339978,0.6755720313280535,0.14577777777777778,0.011933124346917448,0.08544230769230769,0.8005431576473354
23,0.7928689825427614,RF,0.8068679376604581,0.7719621219221051,0.5961156371051459,24,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 8}",0.24922263352723426,0.2143157894736842,0.2654706533776301,0.6757337741477368,0.14933333333333335,0.012842215256008357,0.08675000000000001,0.800722016569716
78,0.7932357608887323,RF,0.8075178939723143,0.7745774652790572,0.5958982777961835,79,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 20}",0.2453939714436806,0.19800000000000004,0.26733111849390917,0.6764027931496207,0.1537777777777778,0.013772204806687562,0.08853846153846154,0.8004141253892709
6,0.7887568330100511,RF,0.7986643462269123,0.7552179606716372,0.5956319334827261,7,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': True, 'max_depth': 5}",0.2706081438392385,0.21052631578947367,0.298516057585825,0.672697125765019,0.1297777777777778,0.012852664576802501,0.07305769230769231,0.7998070391914918
15,0.7876388643978135,RF,0.7967437132135612,0.7508408587328695,0.5952604150060035,16,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 5}",0.2763934426229508,0.23715789473684212,0.294750830564784,0.671630855408848,0.12444444444444447,0.016990595611285263,0.06378846153846154,0.7995810564663023
11,0.7872544524775172,RF,0.795933053801822,0.7489078693751486,0.5951521175336095,12,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 5}",0.2790058170280274,0.23726315789473681,0.29853820598006636,0.6708433873545752,0.1217777777777778,0.014231974921630091,0.06563461538461537,0.7996082025970972
19,0.7880056427437842,RF,0.7976008630300764,0.7528266057799193,0.5948791222717882,20,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': False, 'max_depth': 5}",0.2738127974616605,0.22894736842105265,0.2947065337763012,0.6721900693783437,0.12711111111111112,0.019284221525600834,0.06252884615384614,0.7995380457136143
45,0.7951084464821021,RF,0.8127734488355395,0.7867451881497431,0.5948010666225854,46,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 10}",0.22914859862506606,0.1818947368421053,0.2511627906976744,0.6786792960060969,0.17155555555555554,0.01743469174503657,0.09603846153846153,0.7996479229096889
147,0.796614353729501,RF,0.816876396578102,0.7983285981973063,0.593934383972134,148,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 20}",0.2129455314648334,0.17589473684210524,0.23023255813953483,0.6801427764705876,0.1902222222222222,0.018808777429467082,0.10716346153846155,0.7984161231564719
27,0.7928584023981661,RF,0.8081621124180026,0.7765059091662088,0.5939204473048219,28,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 8}",0.24277102062400843,0.18378947368421053,0.2701439645625692,0.6761412574922668,0.1582222222222222,0.017424242424242422,0.08673076923076924,0.7995033785768846
98,0.7861364838652792,RF,0.7943695984132637,0.7473985504248621,0.5937642043671143,99,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 5}",0.2803067160232681,0.23084210526315793,0.3032779623477298,0.6697652141241162,0.12266666666666669,0.013312434691745034,0.06744230769230769,0.7985133086550327
109,0.793606065949568,RF,0.8099472124303074,0.7811944188054657,0.5937623295888952,110,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 20, 'bootstrap': False, 'max_depth': 8}",0.23630883130618713,0.18389473684210525,0.2607087486157253,0.6769250256970568,0.1653333333333333,0.018343782654127477,0.09044230769230771,0.7991789176802396
29,0.7932216540292717,RF,0.809252055144222,0.7797375974299529,0.5932718591518862,30,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 20, 'bootstrap': False, 'max_depth': 8}",0.23826546800634582,0.18189473684210525,0.2644518272425249,0.6765772263237153,0.16355555555555554,0.019723092998955062,0.08732692307692308,0.7990894882190492
24,0.7861576441544702,svm_rbf,0.7940864266886666,0.7463105697886632,0.5930967851752283,25,"{'kernel': 'rbf', 'C': 100, 'gamma': 0.0001}",0.2821470121628768,0.16505263157894734,0.33643410852713174,0.6688890758078767,0.12000000000000002,0.0,0.08357692307692309,0.7989264939185616
3,0.7872685593369778,RF,0.7972982881445553,0.7539656708502143,0.5922515387614247,4,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 5}",0.27186673717609733,0.2210526315789474,0.2956146179401993,0.6699191221600512,0.13155555555555556,0.014686520376175545,0.07184615384615385,0.7982888536341736
127,0.7943607829307001,RF,0.8127918838159842,0.788410070150923,0.5920693011807912,128,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 10}",0.22654680063458482,0.17978947368421053,0.24830564784053155,0.6772193342506394,0.1768888888888889,0.019263322884012536,0.09726923076923075,0.7982821552382631
28,0.7917545406453886,RF,0.8068439779580012,0.7755352928398813,0.5920672935653897,29,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 8}",0.2434267583289265,0.1938947368421053,0.26637873754152824,0.6734948715420895,0.15999999999999998,0.011013584117032389,0.09656730769230772,0.7982866208355367
12,0.796656674307882,svm_rbf,0.8175662294995419,0.800388398093489,0.592065203441232,13,"{'kernel': 'rbf', 'C': 1, 'gamma': 1}",0.21030142781597036,0.17957894736842112,0.22454042081949058,0.6777413474218048,0.19377777777777777,0.003197492163009405,0.13065384615384615,0.7979603972031257
38,0.7906259918885559,RF,0.8044815416448472,0.7701904507821492,0.5917980231406896,39,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 8}",0.25053410893707034,0.20400000000000001,0.2720930232558139,0.6726125171666176,0.15288888888888888,0.013777429467084636,0.08792307692307691,0.7982885010870205
8,0.7876388643978135,RF,0.7987071886575424,0.758062158986255,0.5917745032726252,9,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 5}",0.2660602855631941,0.20431578947368423,0.29475083056478396,0.6705517823307799,0.13866666666666666,0.012852664576802507,0.07921153846153847,0.7976365238850696
18,0.7850220419679068,RF,0.7932478099703433,0.7461797696051155,0.5916309464525238,19,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 5}",0.28157588577472237,0.22863157894736844,0.30611295681063116,0.6681563006507926,0.12355555555555559,0.013317659352142108,0.0680576923076923,0.797434279334861
83,0.7868912008464116,RF,0.7969969409902318,0.7534554518629015,0.5915826661284652,84,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 5}",0.2725118984664199,0.2250526315789474,0.2946843853820597,0.6693317960164309,0.13155555555555556,0.015146290491118073,0.07123076923076924,0.7979662729890122
108,0.7909962969493917,RF,0.8058858988802986,0.7739256919718449,0.5911309860893263,109,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 8}",0.24538339502908518,0.19189473684210526,0.27016611295681064,0.6726808477458505,0.15911111111111112,0.011473354231974917,0.09533653846153844,0.7977527469299018
47,0.7932463410333274,RF,0.8110386316265776,0.7853315590475105,0.5907216635118245,48,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 10}",0.2304177683765203,0.18189473684210525,0.2530454042081949,0.6755525046684683,0.1742222222222222,0.019263322884012536,0.09540384615384616,0.7976800047006287
81,0.7861400105801445,RF,0.7960307182865816,0.7518636411410814,0.5905553676210337,82,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 5}",0.2744579587519831,0.2250526315789474,0.29751937984496124,0.6681782294177014,0.13066666666666668,0.013766980146290488,0.07247115384615385,0.7974376872906751
88,0.7865208957855758,RF,0.7972585888536275,0.7551151625004215,0.590333646429723,89,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 5}",0.26992067689053406,0.2063157894736842,0.2994462901439645,0.6689740690327071,0.13599999999999998,0.011933124346917446,0.07859615384615386,0.7970396615547329
1,0.7861435372950097,RF,0.7960755043266425,0.7522899199742257,0.5903013542821525,2,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 5}",0.2738127974616605,0.2230526315789474,0.2975193798449612,0.6682760078310929,0.13155555555555556,0.015146290491118073,0.07122115384615385,0.7973158234913919
69,0.7947310879915359,RF,0.8149639512987654,0.7956333519922341,0.5901575166404921,70,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 20, 'bootstrap': False, 'max_depth': 20}",0.21620306716023266,0.17578947368421055,0.23499446290143966,0.6774222895894222,0.1902222222222222,0.022021943573667713,0.10279807692307694,0.7967873553087724
5,0.7872685593369775,RF,0.7988563899009001,0.7582897957934993,0.5897871462557253,6,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 5}",0.26601797990481224,0.21263157894736842,0.2908970099667773,0.6696791813537392,0.1395555555555556,0.018808777429467086,0.07184615384615385,0.7972132322698162
49,0.7932392876035972,RF,0.8121325942716365,0.789314584514205,0.5892868688729446,50,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 20, 'bootstrap': False, 'max_depth': 10}",0.22461131676361706,0.1777894736842105,0.24642303433001103,0.6753877144016515,0.1822222222222222,0.019263322884012536,0.10095192307692309,0.7965832305070804
48,0.7906224651736907,RF,0.8070349948108081,0.7788007676157623,0.588149820758682,49,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 10}",0.23824431517715491,0.1898947368421053,0.2607087486157253,0.6713641266464567,0.16977777777777778,0.010094043887147335,0.10464423076923078,0.7959889535225335
129,0.7921107388467641,RF,0.811137061685027,0.7885274576956853,0.5869054339420665,130,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 20, 'bootstrap': False, 'max_depth': 10}",0.22527763088313055,0.17789473684210524,0.24737541528239199,0.673651441809183,0.18400000000000002,0.02018286311389759,0.10095192307692309,0.7953611845584346
85,0.7853888203138777,RF,0.7965566209454771,0.7553528136476363,0.5868550497705659,86,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 5}",0.269264939185616,0.21673684210526317,0.2937098560354373,0.6667957202557848,0.13955555555555557,0.0178944618599791,0.07309615384615385,0.7955897526294143
