,ACC,Algorithm,F1score,F2score,FPR,MCC,model_index,parameters,FNR,FNR_Leak,FNR_Clog,balanced_ACC
56,0.6723076923076924,KNN,0.7283887168902649,0.7421659582770895,0.4493333333333333,0.31972662612718716,57,"{'n_neighbors': 8, 'weights': 'uniform', 'Algorithm': 'auto'}",0.24666666666666667,0.0,0.24666666666666667,0.6520000000000001
57,0.6723076923076924,KNN,0.7283887168902649,0.7421659582770895,0.4493333333333333,0.31972662612718716,58,"{'n_neighbors': 8, 'weights': 'uniform', 'Algorithm': 'ball_tree'}",0.24666666666666667,0.0,0.24666666666666667,0.6520000000000001
58,0.6723076923076924,KNN,0.7283887168902649,0.7421659582770895,0.4493333333333333,0.31972662612718716,59,"{'n_neighbors': 8, 'weights': 'uniform', 'Algorithm': 'kd_tree'}",0.24666666666666667,0.0,0.24666666666666667,0.6520000000000001
59,0.6723076923076924,KNN,0.7283887168902649,0.7421659582770895,0.4493333333333333,0.31972662612718716,60,"{'n_neighbors': 8, 'weights': 'uniform', 'Algorithm': 'brute'}",0.24666666666666667,0.0,0.24666666666666667,0.6520000000000001
47,0.6747252747252748,KNN,0.7400549904172194,0.7677824447488655,0.5,0.31866194587032426,48,"{'n_neighbors': 6, 'weights': 'distance', 'Algorithm': 'brute'}",0.21055555555555552,0.0,0.21055555555555552,0.6447222222222223
46,0.6747252747252748,KNN,0.7400549904172194,0.7677824447488655,0.5,0.31866194587032426,47,"{'n_neighbors': 6, 'weights': 'distance', 'Algorithm': 'kd_tree'}",0.21055555555555552,0.0,0.21055555555555552,0.6447222222222223
45,0.6747252747252748,KNN,0.7400549904172194,0.7677824447488655,0.5,0.31866194587032426,46,"{'n_neighbors': 6, 'weights': 'distance', 'Algorithm': 'ball_tree'}",0.21055555555555552,0.0,0.21055555555555552,0.6447222222222223
44,0.6747252747252748,KNN,0.7400549904172194,0.7677824447488655,0.5,0.31866194587032426,45,"{'n_neighbors': 6, 'weights': 'distance', 'Algorithm': 'auto'}",0.21055555555555552,0.0,0.21055555555555552,0.6447222222222223
33,0.6775824175824177,KNN,0.7466069094304387,0.7797632928606609,0.5146666666666667,0.31843620502799974,34,"{'n_neighbors': 5, 'weights': 'uniform', 'Algorithm': 'ball_tree'}",0.195,0.0,0.195,0.6451666666666667
34,0.6775824175824177,KNN,0.7466069094304387,0.7797632928606609,0.5146666666666667,0.31843620502799974,35,"{'n_neighbors': 5, 'weights': 'uniform', 'Algorithm': 'kd_tree'}",0.195,0.0,0.195,0.6451666666666667
35,0.6775824175824177,KNN,0.7466069094304387,0.7797632928606609,0.5146666666666667,0.31843620502799974,36,"{'n_neighbors': 5, 'weights': 'uniform', 'Algorithm': 'brute'}",0.195,0.0,0.195,0.6451666666666667
32,0.6775824175824177,KNN,0.7466069094304387,0.7797632928606609,0.5146666666666667,0.31843620502799974,33,"{'n_neighbors': 5, 'weights': 'uniform', 'Algorithm': 'auto'}",0.195,0.0,0.195,0.6451666666666667
11,0.6685714285714286,svm_rbf,0.7210941078185661,0.7274894525578233,0.42666666666666664,0.3167327239928776,12,"{'kernel': 'rbf', 'C': 1, 'gamma': 0.1}",0.26666666666666666,0.0,0.26666666666666666,0.6533333333333333
4,0.6610989010989011,DT,0.7075267920933556,0.7053989597857772,0.40399999999999997,0.3155648487815248,5,"{'criterion': 'gini', 'splitter': 'best', 'min_samples_split': 20}",0.2927777777777778,0.0,0.2927777777777778,0.6516111111111113
32,0.6487912087912088,svm_poly,0.6869906629318393,0.6614223946138744,0.3466666666666666,0.30057402766380675,33,"{'kernel': 'poly', 'C': 1, 'gamma': 0.1, 'degree': 2}",0.3527777777777778,0.0,0.3527777777777778,0.6502777777777778
68,0.6487912087912088,svm_poly,0.6869906629318393,0.6614223946138744,0.3466666666666666,0.30057402766380675,69,"{'kernel': 'poly', 'C': 100, 'gamma': 0.01, 'degree': 2}",0.3527777777777778,0.0,0.3527777777777778,0.6502777777777778
18,0.6485714285714286,DT,0.6929184159493758,0.6881497705673134,0.4106666666666666,0.29436229330748903,19,"{'criterion': 'entropy', 'splitter': 'random', 'min_samples_split': 15}",0.30944444444444447,0.0,0.30944444444444447,0.6399444444444445
0,0.6582417582417582,NB,0.7212889576883385,0.7394270042271226,0.4853333333333334,0.2926485001848589,1,{'NB_Classifiers': GaussianNB()},0.24555555555555558,0.0,0.24555555555555558,0.6345555555555557
18,0.6450549450549451,svm_rbf,0.6792436974789916,0.6577005141352694,0.352,0.2911304064870108,19,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.01}",0.35444444444444445,0.0,0.35444444444444445,0.6467777777777778
3,0.6432967032967034,DT,0.68268286477884,0.6687263652041096,0.38266666666666665,0.29097738999182576,4,"{'criterion': 'gini', 'splitter': 'best', 'min_samples_split': 15}",0.3366666666666667,0.0,0.3366666666666667,0.6403333333333333
7,0.6465934065934066,DT,0.692250906300442,0.690218272316485,0.42133333333333334,0.28811511086514136,8,"{'criterion': 'gini', 'splitter': 'random', 'min_samples_split': 10}",0.3066666666666667,0.0,0.3066666666666667,0.6359999999999999
34,0.607032967032967,svm_poly,0.5925401265401266,0.5291754726705267,0.2186666666666667,0.27929657663401364,35,"{'kernel': 'poly', 'C': 1, 'gamma': 0.1, 'degree': 4}",0.5044444444444445,0.0,0.5044444444444445,0.6384444444444446
1,0.6408791208791209,DT,0.6929208844131445,0.6908216749175772,0.43333333333333335,0.2674090780732369,2,"{'criterion': 'gini', 'splitter': 'best', 'min_samples_split': 5}",0.30722222222222223,0.0,0.30722222222222223,0.6297222222222224
2,0.6261538461538462,DT,0.6682241803604033,0.6496475007768556,0.3906666666666666,0.25317722112332997,3,"{'criterion': 'gini', 'splitter': 'best', 'min_samples_split': 10}",0.35944444444444446,0.0,0.35944444444444446,0.6249444444444445
28,0.6424175824175825,KNN,0.710653005061674,0.7297620550983794,0.512,0.2524481928724349,29,"{'n_neighbors': 4, 'weights': 'distance', 'Algorithm': 'auto'}",0.2544444444444444,0.0,0.2544444444444444,0.6167777777777776
31,0.6424175824175825,KNN,0.710653005061674,0.7297620550983794,0.512,0.2524481928724349,32,"{'n_neighbors': 4, 'weights': 'distance', 'Algorithm': 'brute'}",0.2544444444444444,0.0,0.2544444444444444,0.6167777777777776
30,0.6424175824175825,KNN,0.710653005061674,0.7297620550983794,0.512,0.2524481928724349,31,"{'n_neighbors': 4, 'weights': 'distance', 'Algorithm': 'kd_tree'}",0.2544444444444444,0.0,0.2544444444444444,0.6167777777777776
29,0.6424175824175825,KNN,0.710653005061674,0.7297620550983794,0.512,0.2524481928724349,30,"{'n_neighbors': 4, 'weights': 'distance', 'Algorithm': 'ball_tree'}",0.2544444444444444,0.0,0.2544444444444444,0.6167777777777776
16,0.6426373626373626,KNN,0.7153954985502974,0.7407743354389515,0.5333333333333333,0.2514288135084099,17,"{'n_neighbors': 3, 'weights': 'uniform', 'Algorithm': 'auto'}",0.2388888888888889,0.0,0.2388888888888889,0.6138888888888888
18,0.6426373626373626,KNN,0.7153954985502974,0.7407743354389515,0.5333333333333333,0.2514288135084099,19,"{'n_neighbors': 3, 'weights': 'uniform', 'Algorithm': 'kd_tree'}",0.2388888888888889,0.0,0.2388888888888889,0.6138888888888888
23,0.6426373626373626,KNN,0.7153954985502974,0.7407743354389515,0.5333333333333333,0.2514288135084099,24,"{'n_neighbors': 3, 'weights': 'distance', 'Algorithm': 'brute'}",0.2388888888888889,0.0,0.2388888888888889,0.6138888888888888
17,0.6426373626373626,KNN,0.7153954985502974,0.7407743354389515,0.5333333333333333,0.2514288135084099,18,"{'n_neighbors': 3, 'weights': 'uniform', 'Algorithm': 'ball_tree'}",0.2388888888888889,0.0,0.2388888888888889,0.6138888888888888
22,0.6426373626373626,KNN,0.7153954985502974,0.7407743354389515,0.5333333333333333,0.2514288135084099,23,"{'n_neighbors': 3, 'weights': 'distance', 'Algorithm': 'kd_tree'}",0.2388888888888889,0.0,0.2388888888888889,0.6138888888888888
21,0.6426373626373626,KNN,0.7153954985502974,0.7407743354389515,0.5333333333333333,0.2514288135084099,22,"{'n_neighbors': 3, 'weights': 'distance', 'Algorithm': 'ball_tree'}",0.2388888888888889,0.0,0.2388888888888889,0.6138888888888888
20,0.6426373626373626,KNN,0.7153954985502974,0.7407743354389515,0.5333333333333333,0.2514288135084099,21,"{'n_neighbors': 3, 'weights': 'distance', 'Algorithm': 'auto'}",0.2388888888888889,0.0,0.2388888888888889,0.6138888888888888
19,0.6426373626373626,KNN,0.7153954985502974,0.7407743354389515,0.5333333333333333,0.2514288135084099,20,"{'n_neighbors': 3, 'weights': 'uniform', 'Algorithm': 'brute'}",0.2388888888888889,0.0,0.2388888888888889,0.6138888888888888
26,0.6338461538461538,svm_rbf,0.687533433886375,0.6837493519262609,0.43999999999999995,0.24673352283237637,27,"{'kernel': 'rbf', 'C': 100, 'gamma': 0.01}",0.31722222222222224,0.0,0.31722222222222224,0.6213888888888889
0,0.6314285714285713,DT,0.6895140037121462,0.6958935254201247,0.4746666666666666,0.2461454041333225,1,"{'criterion': 'gini', 'splitter': 'best', 'min_samples_split': 2}",0.2961111111111111,0.0,0.2961111111111111,0.614611111111111
54,0.6107692307692307,svm_poly,0.6353910795087266,0.5949395370867443,0.32800000000000007,0.2427245278219997,55,"{'kernel': 'poly', 'C': 10, 'gamma': 0.1, 'degree': 4}",0.4277777777777778,0.0,0.4277777777777778,0.6221111111111114
14,0.6021978021978022,DT,0.6257880825744604,0.621405736397206,0.42266666666666663,0.21572319344960036,15,"{'criterion': 'entropy', 'splitter': 'best', 'min_samples_split': 20}",0.3761111111111111,0.0,0.3761111111111111,0.6006111111111111
27,0.6098901098901098,KNN,0.652784529196294,0.6372674075908694,0.4186666666666667,0.2133846803863927,28,"{'n_neighbors': 4, 'weights': 'uniform', 'Algorithm': 'brute'}",0.3705555555555556,0.0,0.3705555555555556,0.6053888888888889
24,0.6098901098901098,KNN,0.652784529196294,0.6372674075908694,0.4186666666666667,0.2133846803863927,25,"{'n_neighbors': 4, 'weights': 'uniform', 'Algorithm': 'auto'}",0.3705555555555556,0.0,0.3705555555555556,0.6053888888888889
25,0.6098901098901098,KNN,0.652784529196294,0.6372674075908694,0.4186666666666667,0.2133846803863927,26,"{'n_neighbors': 4, 'weights': 'uniform', 'Algorithm': 'ball_tree'}",0.3705555555555556,0.0,0.3705555555555556,0.6053888888888889
26,0.6098901098901098,KNN,0.652784529196294,0.6372674075908694,0.4186666666666667,0.2133846803863927,27,"{'n_neighbors': 4, 'weights': 'uniform', 'Algorithm': 'kd_tree'}",0.3705555555555556,0.0,0.3705555555555556,0.6053888888888889
8,0.5879120879120879,KNN,0.5911623474564651,0.548626603850206,0.316,0.20946717830604428,9,"{'n_neighbors': 2, 'weights': 'uniform', 'Algorithm': 'auto'}",0.4738888888888889,0.0,0.4738888888888889,0.6050555555555557
9,0.5879120879120879,KNN,0.5911623474564651,0.548626603850206,0.316,0.20946717830604428,10,"{'n_neighbors': 2, 'weights': 'uniform', 'Algorithm': 'ball_tree'}",0.4738888888888889,0.0,0.4738888888888889,0.6050555555555557
10,0.5879120879120879,KNN,0.5911623474564651,0.548626603850206,0.316,0.20946717830604428,11,"{'n_neighbors': 2, 'weights': 'uniform', 'Algorithm': 'kd_tree'}",0.4738888888888889,0.0,0.4738888888888889,0.6050555555555557
11,0.5879120879120879,KNN,0.5911623474564651,0.548626603850206,0.316,0.20946717830604428,12,"{'n_neighbors': 2, 'weights': 'uniform', 'Algorithm': 'brute'}",0.4738888888888889,0.0,0.4738888888888889,0.6050555555555557
7,0.6158241758241758,KNN,0.6802586859305128,0.6936055645233885,0.5213333333333333,0.1977913431917159,8,"{'n_neighbors': 1, 'weights': 'distance', 'Algorithm': 'brute'}",0.29388888888888887,0.0,0.29388888888888887,0.5923888888888889
15,0.6158241758241758,KNN,0.6802586859305128,0.6936055645233885,0.5213333333333333,0.1977913431917159,16,"{'n_neighbors': 2, 'weights': 'distance', 'Algorithm': 'brute'}",0.29388888888888887,0.0,0.29388888888888887,0.5923888888888889
13,0.6158241758241758,KNN,0.6802586859305128,0.6936055645233885,0.5213333333333333,0.1977913431917159,14,"{'n_neighbors': 2, 'weights': 'distance', 'Algorithm': 'ball_tree'}",0.29388888888888887,0.0,0.29388888888888887,0.5923888888888889
12,0.6158241758241758,KNN,0.6802586859305128,0.6936055645233885,0.5213333333333333,0.1977913431917159,13,"{'n_neighbors': 2, 'weights': 'distance', 'Algorithm': 'auto'}",0.29388888888888887,0.0,0.29388888888888887,0.5923888888888889
6,0.6158241758241758,KNN,0.6802586859305128,0.6936055645233885,0.5213333333333333,0.1977913431917159,7,"{'n_neighbors': 1, 'weights': 'distance', 'Algorithm': 'kd_tree'}",0.29388888888888887,0.0,0.29388888888888887,0.5923888888888889
5,0.6158241758241758,KNN,0.6802586859305128,0.6936055645233885,0.5213333333333333,0.1977913431917159,6,"{'n_neighbors': 1, 'weights': 'distance', 'Algorithm': 'ball_tree'}",0.29388888888888887,0.0,0.29388888888888887,0.5923888888888889
4,0.6158241758241758,KNN,0.6802586859305128,0.6936055645233885,0.5213333333333333,0.1977913431917159,5,"{'n_neighbors': 1, 'weights': 'distance', 'Algorithm': 'auto'}",0.29388888888888887,0.0,0.29388888888888887,0.5923888888888889
3,0.6158241758241758,KNN,0.6802586859305128,0.6936055645233885,0.5213333333333333,0.1977913431917159,4,"{'n_neighbors': 1, 'weights': 'uniform', 'Algorithm': 'brute'}",0.29388888888888887,0.0,0.29388888888888887,0.5923888888888889
2,0.6158241758241758,KNN,0.6802586859305128,0.6936055645233885,0.5213333333333333,0.1977913431917159,3,"{'n_neighbors': 1, 'weights': 'uniform', 'Algorithm': 'kd_tree'}",0.29388888888888887,0.0,0.29388888888888887,0.5923888888888889
0,0.6158241758241758,KNN,0.6802586859305128,0.6936055645233885,0.5213333333333333,0.1977913431917159,1,"{'n_neighbors': 1, 'weights': 'uniform', 'Algorithm': 'auto'}",0.29388888888888887,0.0,0.29388888888888887,0.5923888888888889
1,0.6158241758241758,KNN,0.6802586859305128,0.6936055645233885,0.5213333333333333,0.1977913431917159,2,"{'n_neighbors': 1, 'weights': 'uniform', 'Algorithm': 'ball_tree'}",0.29388888888888887,0.0,0.29388888888888887,0.5923888888888889
14,0.6158241758241758,KNN,0.6802586859305128,0.6936055645233885,0.5213333333333333,0.1977913431917159,15,"{'n_neighbors': 2, 'weights': 'distance', 'Algorithm': 'kd_tree'}",0.29388888888888887,0.0,0.29388888888888887,0.5923888888888889
20,0.6353846153846154,svm_rbf,0.7534214587853032,0.8481384681821754,0.8080000000000002,0.18598547887733896,21,"{'kernel': 'rbf', 'C': 10, 'gamma': 1}",0.07277777777777779,0.0,0.07277777777777779,0.5596111111111111
28,0.6353846153846154,svm_rbf,0.7534214587853032,0.8481384681821754,0.8080000000000002,0.18598547887733896,29,"{'kernel': 'rbf', 'C': 100, 'gamma': 1}",0.07277777777777779,0.0,0.07277777777777779,0.5596111111111111
12,0.6021978021978022,DT,0.6521544859920146,0.652870124147624,0.484,0.183524000422062,13,"{'criterion': 'entropy', 'splitter': 'best', 'min_samples_split': 10}",0.34055555555555556,0.0,0.34055555555555556,0.5877222222222221
19,0.601978021978022,svm_rbf,0.6648102609464839,0.6651098418918118,0.49733333333333335,0.173018877957232,20,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.1}",0.3327777777777778,0.0,0.3327777777777778,0.5849444444444445
11,0.5934065934065934,DT,0.6504321962866855,0.64744582324424,0.4893333333333333,0.16649590897422964,12,"{'criterion': 'entropy', 'splitter': 'best', 'min_samples_split': 5}",0.35055555555555556,0.0,0.35055555555555556,0.5800555555555555
13,0.5846153846153846,DT,0.6215858613350873,0.6057608010697312,0.4346666666666667,0.1655887900514077,14,"{'criterion': 'entropy', 'splitter': 'best', 'min_samples_split': 15}",0.40055555555555566,0.0,0.40055555555555566,0.582388888888889
16,0.5879120879120879,svm_poly,0.6429732173571183,0.62872601671315,0.46399999999999997,0.15875638986443957,17,"{'kernel': 'poly', 'C': 0.1, 'gamma': 1, 'degree': 2}",0.37833333333333335,0.0,0.37833333333333335,0.5788333333333333
52,0.5879120879120879,svm_poly,0.6429732173571183,0.62872601671315,0.46399999999999997,0.15875638986443957,53,"{'kernel': 'poly', 'C': 10, 'gamma': 0.1, 'degree': 2}",0.37833333333333335,0.0,0.37833333333333335,0.5788333333333333
74,0.5876923076923076,svm_poly,0.6393490022189713,0.6325041669369519,0.4733333333333334,0.15819672516000202,75,"{'kernel': 'poly', 'C': 100, 'gamma': 0.1, 'degree': 4}",0.3688888888888889,0.0,0.3688888888888889,0.578888888888889
10,0.5865934065934066,DT,0.6398923663196109,0.6360744513069173,0.4906666666666667,0.15408842525680067,11,"{'criterion': 'entropy', 'splitter': 'best', 'min_samples_split': 2}",0.36166666666666664,0.0,0.36166666666666664,0.5738333333333333
27,0.5782417582417583,svm_rbf,0.6315558730914768,0.6269569815270262,0.496,0.13660465156334228,28,"{'kernel': 'rbf', 'C': 100, 'gamma': 0.1}",0.3738888888888889,0.0,0.3738888888888889,0.5650555555555555
48,0.5945054945054945,svm_poly,0.6870103838370092,0.731927548142472,0.6586666666666666,0.12683981377842035,49,"{'kernel': 'poly', 'C': 10, 'gamma': 0.01, 'degree': 2}",0.22333333333333336,0.0,0.22333333333333336,0.5589999999999999
12,0.5945054945054945,svm_poly,0.6870103838370092,0.731927548142472,0.6586666666666666,0.12683981377842035,13,"{'kernel': 'poly', 'C': 0.1, 'gamma': 0.1, 'degree': 2}",0.22333333333333336,0.0,0.22333333333333336,0.5589999999999999
55,0.5043956043956045,svm_poly,0.43393672993672994,0.36738898988124996,0.2306666666666667,0.10102733537431113,56,"{'kernel': 'poly', 'C': 10, 'gamma': 0.1, 'degree': 5}",0.6655555555555556,0.0,0.6655555555555556,0.5518888888888891
18,0.5773626373626374,svm_poly,0.6609389530318324,0.6827993135354922,0.6106666666666667,0.09311719353568346,19,"{'kernel': 'poly', 'C': 0.1, 'gamma': 1, 'degree': 4}",0.29833333333333334,0.0,0.29833333333333334,0.5455
78,0.5696703296703297,svm_poly,0.6430234258345713,0.6534495357909396,0.5760000000000001,0.09133499551136107,79,"{'kernel': 'poly', 'C': 100, 'gamma': 1, 'degree': 4}",0.3366666666666667,0.0,0.3366666666666667,0.5436666666666665
58,0.5696703296703297,svm_poly,0.6430234258345713,0.6534495357909396,0.5760000000000001,0.09133499551136107,59,"{'kernel': 'poly', 'C': 10, 'gamma': 1, 'degree': 4}",0.3366666666666667,0.0,0.3366666666666667,0.5436666666666665
12,0.6182417582417582,svm_rbf,0.7548903087758922,0.8731636640439181,0.9253333333333333,0.08169206400663462,13,"{'kernel': 'rbf', 'C': 1, 'gamma': 1}",0.02388888888888889,0.0,0.02388888888888889,0.5253888888888888
38,0.5632967032967033,svm_poly,0.6350080875436912,0.6467270672702372,0.5826666666666668,0.07404443627319617,39,"{'kernel': 'poly', 'C': 1, 'gamma': 1, 'degree': 4}",0.34222222222222226,0.0,0.34222222222222226,0.5375555555555555
25,0.5749450549450549,svm_rbf,0.6960567997533942,0.7700779968302282,0.8066666666666668,0.043391304504605765,26,"{'kernel': 'rbf', 'C': 100, 'gamma': 0.001}",0.16555555555555557,0.0,0.16555555555555557,0.5138888888888887
72,0.5307692307692308,svm_poly,0.5878998136366557,0.5809247106049059,0.548,0.029657014383556658,73,"{'kernel': 'poly', 'C': 100, 'gamma': 0.1, 'degree': 2}",0.4205555555555556,0.0,0.4205555555555556,0.5157222222222222
36,0.5307692307692308,svm_poly,0.5878998136366557,0.5809247106049059,0.548,0.029657014383556658,37,"{'kernel': 'poly', 'C': 1, 'gamma': 1, 'degree': 2}",0.4205555555555556,0.0,0.4205555555555556,0.5157222222222222
19,0.5178021978021978,svm_poly,0.5945485848860462,0.5948410060703698,0.596,0.0008825693397150377,20,"{'kernel': 'poly', 'C': 0.1, 'gamma': 1, 'degree': 5}",0.40055555555555555,0.0,0.40055555555555555,0.5017222222222222
14,0.6032967032967033,svm_rbf,0.7521927348014306,0.8833816425120773,1.0,0.0,15,"{'kernel': 'rbf', 'C': 1, 'gamma': 3}",0.0,0.0,0.0,0.5
41,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,42,"{'kernel': 'poly', 'C': 10, 'gamma': 0.0001, 'degree': 3}",0.0,0.0,0.0,0.5
46,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,47,"{'kernel': 'poly', 'C': 10, 'gamma': 0.001, 'degree': 4}",0.0,0.0,0.0,0.5
45,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,46,"{'kernel': 'poly', 'C': 10, 'gamma': 0.001, 'degree': 3}",0.0,0.0,0.0,0.5
44,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,45,"{'kernel': 'poly', 'C': 10, 'gamma': 0.001, 'degree': 2}",0.0,0.0,0.0,0.5
43,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,44,"{'kernel': 'poly', 'C': 10, 'gamma': 0.0001, 'degree': 5}",0.0,0.0,0.0,0.5
42,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,43,"{'kernel': 'poly', 'C': 10, 'gamma': 0.0001, 'degree': 4}",0.0,0.0,0.0,0.5
2,0.6032967032967033,svm_rbf,0.7521927348014306,0.8833816425120773,1.0,0.0,3,"{'kernel': 'rbf', 'C': 0.1, 'gamma': 0.01}",0.0,0.0,0.0,0.5
40,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,41,"{'kernel': 'poly', 'C': 10, 'gamma': 0.0001, 'degree': 2}",0.0,0.0,0.0,0.5
1,0.6032967032967033,svm_rbf,0.7521927348014306,0.8833816425120773,1.0,0.0,2,"{'kernel': 'rbf', 'C': 0.1, 'gamma': 0.001}",0.0,0.0,0.0,0.5
3,0.6032967032967033,svm_rbf,0.7521927348014306,0.8833816425120773,1.0,0.0,4,"{'kernel': 'rbf', 'C': 0.1, 'gamma': 0.1}",0.0,0.0,0.0,0.5
15,0.6032967032967033,svm_rbf,0.7521927348014306,0.8833816425120773,1.0,0.0,16,"{'kernel': 'rbf', 'C': 1, 'gamma': 4}",0.0,0.0,0.0,0.5
30,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,31,"{'kernel': 'poly', 'C': 1, 'gamma': 0.01, 'degree': 4}",0.0,0.0,0.0,0.5
29,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,30,"{'kernel': 'poly', 'C': 1, 'gamma': 0.01, 'degree': 3}",0.0,0.0,0.0,0.5
28,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,29,"{'kernel': 'poly', 'C': 1, 'gamma': 0.01, 'degree': 2}",0.0,0.0,0.0,0.5
47,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,48,"{'kernel': 'poly', 'C': 10, 'gamma': 0.001, 'degree': 5}",0.0,0.0,0.0,0.5
51,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,52,"{'kernel': 'poly', 'C': 10, 'gamma': 0.01, 'degree': 5}",0.0,0.0,0.0,0.5
49,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,50,"{'kernel': 'poly', 'C': 10, 'gamma': 0.01, 'degree': 3}",0.0,0.0,0.0,0.5
50,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,51,"{'kernel': 'poly', 'C': 10, 'gamma': 0.01, 'degree': 4}",0.0,0.0,0.0,0.5
0,0.6032967032967033,svm_linear,0.7521927348014306,0.8833816425120773,1.0,0.0,1,"{'kernel': 'linear', 'C': 0.1}",0.0,0.0,0.0,0.5
71,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,72,"{'kernel': 'poly', 'C': 100, 'gamma': 0.01, 'degree': 5}",0.0,0.0,0.0,0.5
70,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,71,"{'kernel': 'poly', 'C': 100, 'gamma': 0.01, 'degree': 4}",0.0,0.0,0.0,0.5
69,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,70,"{'kernel': 'poly', 'C': 100, 'gamma': 0.01, 'degree': 3}",0.0,0.0,0.0,0.5
1,0.6032967032967033,svm_linear,0.7521927348014306,0.8833816425120773,1.0,0.0,2,"{'kernel': 'linear', 'C': 1}",0.0,0.0,0.0,0.5
67,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,68,"{'kernel': 'poly', 'C': 100, 'gamma': 0.001, 'degree': 5}",0.0,0.0,0.0,0.5
66,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,67,"{'kernel': 'poly', 'C': 100, 'gamma': 0.001, 'degree': 4}",0.0,0.0,0.0,0.5
65,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,66,"{'kernel': 'poly', 'C': 100, 'gamma': 0.001, 'degree': 3}",0.0,0.0,0.0,0.5
64,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,65,"{'kernel': 'poly', 'C': 100, 'gamma': 0.001, 'degree': 2}",0.0,0.0,0.0,0.5
63,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,64,"{'kernel': 'poly', 'C': 100, 'gamma': 0.0001, 'degree': 5}",0.0,0.0,0.0,0.5
62,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,63,"{'kernel': 'poly', 'C': 100, 'gamma': 0.0001, 'degree': 4}",0.0,0.0,0.0,0.5
61,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,62,"{'kernel': 'poly', 'C': 100, 'gamma': 0.0001, 'degree': 3}",0.0,0.0,0.0,0.5
60,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,61,"{'kernel': 'poly', 'C': 100, 'gamma': 0.0001, 'degree': 2}",0.0,0.0,0.0,0.5
0,0.6032967032967033,svm_rbf,0.7521927348014306,0.8833816425120773,1.0,0.0,1,"{'kernel': 'rbf', 'C': 0.1, 'gamma': 0.0001}",0.0,0.0,0.0,0.5
26,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,27,"{'kernel': 'poly', 'C': 1, 'gamma': 0.001, 'degree': 4}",0.0,0.0,0.0,0.5
27,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,28,"{'kernel': 'poly', 'C': 1, 'gamma': 0.001, 'degree': 5}",0.0,0.0,0.0,0.5
31,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,32,"{'kernel': 'poly', 'C': 1, 'gamma': 0.01, 'degree': 5}",0.0,0.0,0.0,0.5
25,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,26,"{'kernel': 'poly', 'C': 1, 'gamma': 0.001, 'degree': 3}",0.0,0.0,0.0,0.5
7,0.6032967032967033,svm_rbf,0.7521927348014306,0.8833816425120773,1.0,0.0,8,"{'kernel': 'rbf', 'C': 0.1, 'gamma': 4}",0.0,0.0,0.0,0.5
7,0.6032967032967033,svm_poly,0.7521927348014306,0.8833816425120773,1.0,0.0,8,"{'kernel': 'poly', 'C': 0.1, 'gamma': 0.001, 'degree': 5}",0.0,0.0,0.0,0.5
