,ACC,Algorithm,F1score,F2score,MCC,model_index,parameters,FNR,FNR_Leak,FNR_Clog,MCC_multiclass,FPR,FPR_Leak,FPR_Clog,balanced_ACC
29,0.773394463,KNN,0.791893912,0.763292713,0.551741318,30,"{'n_neighbors': 4, 'weights': 'distance', 'Algorithm': 'ball_tree'}",0.254341618,0.155052632,0.300420819,0.643929027,0.188444444,0.011938349,0.115153846,0.778606969
30,0.773394463,KNN,0.791893912,0.763292713,0.551741318,31,"{'n_neighbors': 4, 'weights': 'distance', 'Algorithm': 'kd_tree'}",0.254341618,0.155052632,0.300420819,0.643929027,0.188444444,0.011938349,0.115153846,0.778606969
31,0.773394463,KNN,0.791893912,0.763292713,0.551741318,32,"{'n_neighbors': 4, 'weights': 'distance', 'Algorithm': 'brute'}",0.254341618,0.155052632,0.300420819,0.643929027,0.188444444,0.011938349,0.115153846,0.778606969
69,0.770054664,svm_poly,0.78656691,0.754676971,0.551307131,70,"{'kernel': 'poly', 'C': 100, 'gamma': 0.01, 'degree': 3}",0.263997885,0.170947368,0.307242525,0.641146674,0.183111111,0,0.127673077,0.776445502
33,0.778286017,svm_poly,0.80703466,0.803742733,0.5483205,34,"{'kernel': 'poly', 'C': 1, 'gamma': 0.1, 'degree': 3}",0.19802221,0.103789474,0.241727575,0.649474581,0.254222222,0.004592476,0.171038462,0.773877784
57,0.768933169,KNN,0.784279165,0.749075657,0.547686057,58,"{'n_neighbors': 8, 'weights': 'uniform', 'Algorithm': 'ball_tree'}",0.272416711,0.203578947,0.30414175,0.636034693,0.174222222,0.002753396,0.117653846,0.776680534
56,0.768933169,KNN,0.784279165,0.749075657,0.547686057,57,"{'n_neighbors': 8, 'weights': 'uniform', 'Algorithm': 'auto'}",0.272416711,0.203578947,0.30414175,0.636034693,0.174222222,0.002753396,0.117653846,0.776680534
58,0.768933169,KNN,0.784279165,0.749075657,0.547686057,59,"{'n_neighbors': 8, 'weights': 'uniform', 'Algorithm': 'kd_tree'}",0.272416711,0.203578947,0.30414175,0.636034693,0.174222222,0.002753396,0.117653846,0.776680534
59,0.768933169,KNN,0.784279165,0.749075657,0.547686057,60,"{'n_neighbors': 8, 'weights': 'uniform', 'Algorithm': 'brute'}",0.272416711,0.203578947,0.30414175,0.636034693,0.174222222,0.002753396,0.117653846,0.776680534
51,0.768559337,KNN,0.783695186,0.748074123,0.547020241,52,"{'n_neighbors': 7, 'weights': 'uniform', 'Algorithm': 'brute'}",0.27371761,0.193473684,0.310852713,0.636298298,0.173333333,0.009174504,0.108394231,0.776474528
50,0.768559337,KNN,0.783695186,0.748074123,0.547020241,51,"{'n_neighbors': 7, 'weights': 'uniform', 'Algorithm': 'kd_tree'}",0.27371761,0.193473684,0.310852713,0.636298298,0.173333333,0.009174504,0.108394231,0.776474528
49,0.768559337,KNN,0.783695186,0.748074123,0.547020241,50,"{'n_neighbors': 7, 'weights': 'uniform', 'Algorithm': 'ball_tree'}",0.27371761,0.193473684,0.310852713,0.636298298,0.173333333,0.009174504,0.108394231,0.776474528
48,0.768559337,KNN,0.783695186,0.748074123,0.547020241,49,"{'n_neighbors': 7, 'weights': 'uniform', 'Algorithm': 'auto'}",0.27371761,0.193473684,0.310852713,0.636298298,0.173333333,0.009174504,0.108394231,0.776474528
19,0.773761241,KNN,0.796834126,0.778453763,0.545845379,20,"{'n_neighbors': 3, 'weights': 'uniform', 'Algorithm': 'brute'}",0.233019566,0.122421053,0.284318937,0.64293912,0.216888889,0.009179728,0.138701923,0.775045772
16,0.773761241,KNN,0.796834126,0.778453763,0.545845379,17,"{'n_neighbors': 3, 'weights': 'uniform', 'Algorithm': 'auto'}",0.233019566,0.122421053,0.284318937,0.64293912,0.216888889,0.009179728,0.138701923,0.775045772
17,0.773761241,KNN,0.796834126,0.778453763,0.545845379,18,"{'n_neighbors': 3, 'weights': 'uniform', 'Algorithm': 'ball_tree'}",0.233019566,0.122421053,0.284318937,0.64293912,0.216888889,0.009179728,0.138701923,0.775045772
18,0.773761241,KNN,0.796834126,0.778453763,0.545845379,19,"{'n_neighbors': 3, 'weights': 'uniform', 'Algorithm': 'kd_tree'}",0.233019566,0.122421053,0.284318937,0.64293912,0.216888889,0.009179728,0.138701923,0.775045772
49,0.741611709,svm_poly,0.73039307,0.657450384,0.544102172,50,"{'kernel': 'poly', 'C': 10, 'gamma': 0.01, 'degree': 3}",0.381628768,0.280526316,0.428372093,0.617122498,0.088888889,0,0.061971154,0.764741172
35,0.768538177,KNN,0.786535774,0.756106378,0.542719326,36,"{'n_neighbors': 5, 'weights': 'uniform', 'Algorithm': 'brute'}",0.262739291,0.162947368,0.3089701,0.635052869,0.188444444,0.006426332,0.122663462,0.774408132
34,0.768538177,KNN,0.786535774,0.756106378,0.542719326,35,"{'n_neighbors': 5, 'weights': 'uniform', 'Algorithm': 'kd_tree'}",0.262739291,0.162947368,0.3089701,0.635052869,0.188444444,0.006426332,0.122663462,0.774408132
32,0.768538177,KNN,0.786535774,0.756106378,0.542719326,33,"{'n_neighbors': 5, 'weights': 'uniform', 'Algorithm': 'auto'}",0.262739291,0.162947368,0.3089701,0.635052869,0.188444444,0.006426332,0.122663462,0.774408132
33,0.768538177,KNN,0.786535774,0.756106378,0.542719326,34,"{'n_neighbors': 5, 'weights': 'uniform', 'Algorithm': 'ball_tree'}",0.262739291,0.162947368,0.3089701,0.635052869,0.188444444,0.006426332,0.122663462,0.774408132
3,0.768199612,svm_linear,0.79241578,0.780362978,0.540352361,4,"{'kernel': 'linear', 'C': 100}",0.22516129,0.097684211,0.284208195,0.641977433,0.240888889,0.010543365,0.153480769,0.76697491
20,0.767035796,KNN,0.787767877,0.763373072,0.536165182,21,"{'n_neighbors': 3, 'weights': 'distance', 'Algorithm': 'auto'}",0.251750397,0.144842105,0.3013732,0.633886569,0.207111111,0.018359457,0.1195,0.770569246
21,0.767035796,KNN,0.787767877,0.763373072,0.536165182,22,"{'n_neighbors': 3, 'weights': 'distance', 'Algorithm': 'ball_tree'}",0.251750397,0.144842105,0.3013732,0.633886569,0.207111111,0.018359457,0.1195,0.770569246
23,0.767035796,KNN,0.787767877,0.763373072,0.536165182,24,"{'n_neighbors': 3, 'weights': 'distance', 'Algorithm': 'brute'}",0.251750397,0.144842105,0.3013732,0.633886569,0.207111111,0.018359457,0.1195,0.770569246
22,0.767035796,KNN,0.787767877,0.763373072,0.536165182,23,"{'n_neighbors': 3, 'weights': 'distance', 'Algorithm': 'kd_tree'}",0.251750397,0.144842105,0.3013732,0.633886569,0.207111111,0.018359457,0.1195,0.770569246
19,0.769659672,svm_rbf,0.795876121,0.783727315,0.533891121,20,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.1}",0.22392385,0.098,0.282458472,0.636801193,0.239111111,0.016029258,0.144942308,0.76848252
43,0.76368189,KNN,0.785227271,0.762828119,0.528291204,44,"{'n_neighbors': 6, 'weights': 'uniform', 'Algorithm': 'brute'}",0.251105235,0.168947368,0.2889701,0.626124087,0.216,0.007789969,0.139884615,0.766447382
42,0.76368189,KNN,0.785227271,0.762828119,0.528291204,43,"{'n_neighbors': 6, 'weights': 'uniform', 'Algorithm': 'kd_tree'}",0.251105235,0.168947368,0.2889701,0.626124087,0.216,0.007789969,0.139884615,0.766447382
41,0.76368189,KNN,0.785227271,0.762828119,0.528291204,42,"{'n_neighbors': 6, 'weights': 'uniform', 'Algorithm': 'ball_tree'}",0.251105235,0.168947368,0.2889701,0.626124087,0.216,0.007789969,0.139884615,0.766447382
40,0.76368189,KNN,0.785227271,0.762828119,0.528291204,41,"{'n_neighbors': 6, 'weights': 'uniform', 'Algorithm': 'auto'}",0.251105235,0.168947368,0.2889701,0.626124087,0.216,0.007789969,0.139884615,0.766447382
27,0.764023982,svm_rbf,0.795813312,0.79507143,0.517185269,28,"{'kernel': 'rbf', 'C': 100, 'gamma': 0.1}",0.20519302,0.093894737,0.256921373,0.627908404,0.278222222,0.020167189,0.166625,0.758292379
0,0.755785576,KNN,0.784933968,0.776632871,0.504567785,1,"{'n_neighbors': 1, 'weights': 'uniform', 'Algorithm': 'auto'}",0.228418826,0.134421053,0.271827243,0.615037088,0.265777778,0.025705329,0.150538462,0.752901698
2,0.755785576,KNN,0.784933968,0.776632871,0.504567785,3,"{'n_neighbors': 1, 'weights': 'uniform', 'Algorithm': 'kd_tree'}",0.228418826,0.134421053,0.271827243,0.615037088,0.265777778,0.025705329,0.150538462,0.752901698
12,0.755785576,KNN,0.784933968,0.776632871,0.504567785,13,"{'n_neighbors': 2, 'weights': 'distance', 'Algorithm': 'auto'}",0.228418826,0.134421053,0.271827243,0.615037088,0.265777778,0.025705329,0.150538462,0.752901698
1,0.755785576,KNN,0.784933968,0.776632871,0.504567785,2,"{'n_neighbors': 1, 'weights': 'uniform', 'Algorithm': 'ball_tree'}",0.228418826,0.134421053,0.271827243,0.615037088,0.265777778,0.025705329,0.150538462,0.752901698
3,0.755785576,KNN,0.784933968,0.776632871,0.504567785,4,"{'n_neighbors': 1, 'weights': 'uniform', 'Algorithm': 'brute'}",0.228418826,0.134421053,0.271827243,0.615037088,0.265777778,0.025705329,0.150538462,0.752901698
4,0.755785576,KNN,0.784933968,0.776632871,0.504567785,5,"{'n_neighbors': 1, 'weights': 'distance', 'Algorithm': 'auto'}",0.228418826,0.134421053,0.271827243,0.615037088,0.265777778,0.025705329,0.150538462,0.752901698
5,0.755785576,KNN,0.784933968,0.776632871,0.504567785,6,"{'n_neighbors': 1, 'weights': 'distance', 'Algorithm': 'ball_tree'}",0.228418826,0.134421053,0.271827243,0.615037088,0.265777778,0.025705329,0.150538462,0.752901698
6,0.755785576,KNN,0.784933968,0.776632871,0.504567785,7,"{'n_neighbors': 1, 'weights': 'distance', 'Algorithm': 'kd_tree'}",0.228418826,0.134421053,0.271827243,0.615037088,0.265777778,0.025705329,0.150538462,0.752901698
7,0.755785576,KNN,0.784933968,0.776632871,0.504567785,8,"{'n_neighbors': 1, 'weights': 'distance', 'Algorithm': 'brute'}",0.228418826,0.134421053,0.271827243,0.615037088,0.265777778,0.025705329,0.150538462,0.752901698
13,0.755785576,KNN,0.784933968,0.776632871,0.504567785,14,"{'n_neighbors': 2, 'weights': 'distance', 'Algorithm': 'ball_tree'}",0.228418826,0.134421053,0.271827243,0.615037088,0.265777778,0.025705329,0.150538462,0.752901698
14,0.755785576,KNN,0.784933968,0.776632871,0.504567785,15,"{'n_neighbors': 2, 'weights': 'distance', 'Algorithm': 'kd_tree'}",0.228418826,0.134421053,0.271827243,0.615037088,0.265777778,0.025705329,0.150538462,0.752901698
15,0.755785576,KNN,0.784933968,0.776632871,0.504567785,16,"{'n_neighbors': 2, 'weights': 'distance', 'Algorithm': 'brute'}",0.228418826,0.134421053,0.271827243,0.615037088,0.265777778,0.025705329,0.150538462,0.752901698
53,0.753591959,svm_poly,0.782405855,0.773535313,0.501308912,54,"{'kernel': 'poly', 'C': 10, 'gamma': 0.1, 'degree': 3}",0.231655209,0.13,0.278715393,0.611234522,0.266666667,0.0142372,0.166644231,0.750839062
17,0.756222888,svm_poly,0.790272679,0.792086725,0.500263891,18,"{'kernel': 'poly', 'C': 0.1, 'gamma': 1, 'degree': 3}",0.206398731,0.114315789,0.249368771,0.616603228,0.295111111,0.028416928,0.167221154,0.749245079
73,0.756222888,svm_poly,0.790272679,0.792086725,0.500263891,74,"{'kernel': 'poly', 'C': 100, 'gamma': 0.1, 'degree': 3}",0.206398731,0.114315789,0.249368771,0.616603228,0.295111111,0.028416928,0.167221154,0.749245079
1,0.753976371,DT,0.787698818,0.788617343,0.496970226,2,"{'criterion': 'gini', 'splitter': 'best', 'min_samples_split': 5}",0.210290851,0.142842105,0.241749723,0.613215291,0.295111111,0.032126437,0.162163462,0.747299019
28,0.73782049,svm_rbf,0.748362648,0.704780394,0.494614565,29,"{'kernel': 'rbf', 'C': 100, 'gamma': 1}",0.321004759,0.245263158,0.356212625,0.58820857,0.181333333,0.002298851,0.123192308,0.748830954
20,0.73782049,svm_rbf,0.748362648,0.704780394,0.494614565,21,"{'kernel': 'rbf', 'C': 10, 'gamma': 1}",0.321004759,0.245263158,0.356212625,0.58820857,0.181333333,0.002298851,0.123192308,0.748830954
4,0.752078998,DT,0.786047945,0.787722908,0.494413472,5,"{'criterion': 'gini', 'splitter': 'best', 'min_samples_split': 20}",0.210312004,0.150736842,0.237851606,0.610823585,0.299555556,0.027084639,0.172096154,0.74506622
27,0.750163992,KNN,0.779184166,0.768810272,0.494103613,28,"{'n_neighbors': 4, 'weights': 'uniform', 'Algorithm': 'brute'}",0.237525119,0.155157895,0.275836102,0.603975416,0.266666667,0.006880878,0.176519231,0.747904107
25,0.750163992,KNN,0.779184166,0.768810272,0.494103613,26,"{'n_neighbors': 4, 'weights': 'uniform', 'Algorithm': 'ball_tree'}",0.237525119,0.155157895,0.275836102,0.603975416,0.266666667,0.006880878,0.176519231,0.747904107
26,0.750163992,KNN,0.779184166,0.768810272,0.494103613,27,"{'n_neighbors': 4, 'weights': 'uniform', 'Algorithm': 'kd_tree'}",0.237525119,0.155157895,0.275836102,0.603975416,0.266666667,0.006880878,0.176519231,0.747904107
24,0.750163992,KNN,0.779184166,0.768810272,0.494103613,25,"{'n_neighbors': 4, 'weights': 'uniform', 'Algorithm': 'auto'}",0.237525119,0.155157895,0.275836102,0.603975416,0.266666667,0.006880878,0.176519231,0.747904107
3,0.751708693,DT,0.785222676,0.785937189,0.493379269,4,"{'criterion': 'gini', 'splitter': 'best', 'min_samples_split': 15}",0.212924379,0.142526316,0.245537099,0.610252134,0.296888889,0.028918495,0.167740385,0.745093366
2,0.752495151,DT,0.787955087,0.791877028,0.492498552,3,"{'criterion': 'gini', 'splitter': 'best', 'min_samples_split': 10}",0.205055526,0.144315789,0.23324474,0.610823599,0.305777778,0.03030303,0.172076923,0.744583348
36,0.750216893,svm_poly,0.787681944,0.796413369,0.48627477,37,"{'kernel': 'poly', 'C': 1, 'gamma': 1, 'degree': 2}",0.19734532,0.111684211,0.23696567,0.606935041,0.321777778,0.022936259,0.193105769,0.740438451
52,0.744595309,svm_poly,0.771156044,0.755146631,0.485741843,53,"{'kernel': 'poly', 'C': 10, 'gamma': 0.1, 'degree': 2}",0.254870439,0.16,0.298648948,0.595245337,0.256,0.011922675,0.16225,0.744564781
72,0.749843061,svm_poly,0.787453373,0.796320616,0.485427188,73,"{'kernel': 'poly', 'C': 100, 'gamma': 0.1, 'degree': 2}",0.19734532,0.111684211,0.23696567,0.606356342,0.322666667,0.022936259,0.193730769,0.739994007
16,0.744221478,svm_poly,0.770737535,0.754584919,0.485097366,17,"{'kernel': 'poly', 'C': 0.1, 'gamma': 1, 'degree': 2}",0.2555156,0.16,0.299601329,0.594676191,0.256,0.011922675,0.16225,0.7442422
0,0.747607124,DT,0.782963887,0.785512677,0.483519949,1,"{'criterion': 'gini', 'splitter': 'best', 'min_samples_split': 2}",0.21218403,0.154315789,0.238826135,0.604532003,0.307555556,0.04315047,0.156009615,0.740130207
8,0.741957327,DT,0.772237428,0.76375605,0.476837531,9,"{'criterion': 'gini', 'splitter': 'random', 'min_samples_split': 15}",0.241374934,0.193684211,0.263477298,0.592039196,0.280888889,0.022962382,0.16475,0.738868089
18,0.740067008,DT,0.769995037,0.759634082,0.474196358,19,"{'criterion': 'entropy', 'splitter': 'random', 'min_samples_split': 15}",0.246567953,0.187684211,0.273820598,0.589244419,0.278222222,0.022016719,0.164076923,0.737604912
13,0.743117616,DT,0.779110959,0.780857958,0.473886162,14,"{'criterion': 'entropy', 'splitter': 'best', 'min_samples_split': 15}",0.217472237,0.146315789,0.250254707,0.59634894,0.311111111,0.031185998,0.174461538,0.735708326
17,0.741601129,DT,0.776062574,0.776708354,0.473671746,18,"{'criterion': 'entropy', 'splitter': 'random', 'min_samples_split': 10}",0.221914331,0.185789474,0.238737542,0.594376117,0.308444444,0.033479624,0.169673077,0.734820612
37,0.742003174,svm_poly,0.778598855,0.782656829,0.471272699,38,"{'kernel': 'poly', 'C': 1, 'gamma': 1, 'degree': 3}",0.21413009,0.133052632,0.252203765,0.59572005,0.318222222,0.039409613,0.168355769,0.733823844
35,0.704129783,svm_poly,0.688911568,0.61088763,0.469693856,36,"{'kernel': 'poly', 'C': 1, 'gamma': 0.1, 'degree': 5}",0.431686938,0.362736842,0.463543743,0.552249619,0.109333333,0.011018809,0.061278846,0.729489864
14,0.739319344,DT,0.774048002,0.773467803,0.469142891,15,"{'criterion': 'entropy', 'splitter': 'best', 'min_samples_split': 20}",0.225986251,0.163052632,0.255016611,0.591311126,0.308444444,0.030747126,0.173230769,0.732784652
5,0.739365191,DT,0.773782323,0.773017034,0.467602912,6,"{'criterion': 'gini', 'splitter': 'random', 'min_samples_split': 2}",0.227096774,0.166947368,0.25503876,0.589668304,0.306666667,0.039446186,0.160413462,0.73311828
75,0.730312114,svm_poly,0.750100512,0.719190528,0.467392919,76,"{'kernel': 'poly', 'C': 100, 'gamma': 0.1, 'degree': 5}",0.299682708,0.214105263,0.339357697,0.576745164,0.228444444,0.031165099,0.117048077,0.735936424
12,0.711211427,svm_rbf,0.705613464,0.640785226,0.466844505,13,"{'kernel': 'rbf', 'C': 1, 'gamma': 1}",0.395505024,0.316736842,0.432048726,0.554080453,0.142222222,0,0.099076923,0.731136377
19,0.734477165,DT,0.762672559,0.748158028,0.466791009,20,"{'criterion': 'entropy', 'splitter': 'random', 'min_samples_split': 20}",0.260200952,0.206421053,0.285359911,0.581500334,0.272888889,0.021123302,0.161538462,0.73345508
55,0.716861224,svm_poly,0.719632502,0.662790368,0.465244555,56,"{'kernel': 'poly', 'C': 10, 'gamma': 0.1, 'degree': 5}",0.370185087,0.281368421,0.411406423,0.561163699,0.163555556,0.019733542,0.087375,0.733129679
57,0.738628108,svm_poly,0.776475746,0.782554041,0.463860745,58,"{'kernel': 'poly', 'C': 10, 'gamma': 1, 'degree': 3}",0.212839767,0.139263158,0.24744186,0.59047777,0.328,0.039409613,0.175173077,0.729580116
77,0.738628108,svm_poly,0.776475746,0.782554041,0.463860745,78,"{'kernel': 'poly', 'C': 100, 'gamma': 1, 'degree': 3}",0.212839767,0.139263158,0.24744186,0.59047777,0.328,0.039409613,0.175173077,0.729580116
11,0.737481926,DT,0.773735911,0.776282981,0.463263949,12,"{'criterion': 'entropy', 'splitter': 'best', 'min_samples_split': 5}",0.22138551,0.148421053,0.25503876,0.588983879,0.319111111,0.0403814,0.167711538,0.729751689
15,0.685776759,svm_poly,0.649807743,0.556385427,0.463195298,16,"{'kernel': 'poly', 'C': 0.1, 'gamma': 0.1, 'degree': 5}",0.491930196,0.442421053,0.514750831,0.534144541,0.070222222,0.002753396,0.045182692,0.718923791
15,0.737824017,DT,0.775699056,0.779771832,0.462537059,16,"{'criterion': 'entropy', 'splitter': 'random', 'min_samples_split': 2}",0.216848228,0.173263158,0.237009967,0.589368015,0.324444444,0.048192268,0.160961538,0.729353664
12,0.736751896,DT,0.772609446,0.773555956,0.46200715,13,"{'criterion': 'entropy', 'splitter': 'best', 'min_samples_split': 10}",0.225214172,0.146842105,0.261683278,0.586975752,0.315555556,0.035794148,0.171365385,0.729615136
7,0.733352142,DT,0.769535684,0.770676916,0.455571172,8,"{'criterion': 'gini', 'splitter': 'random', 'min_samples_split': 10}",0.227805394,0.201157895,0.239800664,0.580173968,0.32,0.033495298,0.177692308,0.726097303
1,0.727741139,Naive Bayes,0.754468631,0.735159807,0.455109485,2,{'NB_Classifiers': MultinomialNB()},0.276340561,0.165157895,0.327929125,0.569157021,0.266666667,0,0.185788462,0.728496386
16,0.735214248,DT,0.775082595,0.784371425,0.454736982,17,"{'criterion': 'entropy', 'splitter': 'random', 'min_samples_split': 5}",0.209042834,0.159157895,0.232292359,0.584033744,0.341333333,0.040799373,0.182615385,0.724811916
56,0.73339799,svm_poly,0.777924936,0.795611912,0.450009559,57,"{'kernel': 'poly', 'C': 10, 'gamma': 1, 'degree': 2}",0.19147541,0.131684211,0.218936877,0.584038343,0.369777778,0.031165099,0.215355769,0.719373406
9,0.726989949,DT,0.759423359,0.752671407,0.448310487,10,"{'criterion': 'gini', 'splitter': 'random', 'min_samples_split': 20}",0.250512956,0.218315789,0.265160576,0.570028142,0.304,0.026180773,0.176326923,0.722743522
11,0.73293599,KNN,0.778252872,0.797358915,0.447327623,12,"{'n_neighbors': 2, 'weights': 'uniform', 'Algorithm': 'brute'}",0.189011105,0.118736842,0.221749723,0.58079812,0.374222222,0.003678161,0.255788462,0.718383336
8,0.73293599,KNN,0.778252872,0.797358915,0.447327623,9,"{'n_neighbors': 2, 'weights': 'uniform', 'Algorithm': 'auto'}",0.189011105,0.118736842,0.221749723,0.58079812,0.374222222,0.003678161,0.255788462,0.718383336
10,0.73293599,KNN,0.778252872,0.797358915,0.447327623,11,"{'n_neighbors': 2, 'weights': 'uniform', 'Algorithm': 'kd_tree'}",0.189011105,0.118736842,0.221749723,0.58079812,0.374222222,0.003678161,0.255788462,0.718383336
9,0.73293599,KNN,0.778252872,0.797358915,0.447327623,10,"{'n_neighbors': 2, 'weights': 'uniform', 'Algorithm': 'ball_tree'}",0.189011105,0.118736842,0.221749723,0.58079812,0.374222222,0.003678161,0.255788462,0.718383336
0,0.722503968,Naive Bayes,0.749607556,0.729755462,0.444384935,1,{'NB_Classifiers': GaussianNB()},0.282199894,0.179368421,0.329833887,0.577293971,0.271111111,0.101321839,0.051951923,0.723344497
6,0.72661259,DT,0.762056309,0.76048394,0.442263386,7,"{'criterion': 'gini', 'splitter': 'random', 'min_samples_split': 5}",0.240074035,0.206421053,0.255769657,0.568243177,0.319111111,0.034874608,0.175240385,0.720407427
10,0.723985188,DT,0.760750668,0.761608846,0.437461833,11,"{'criterion': 'entropy', 'splitter': 'best', 'min_samples_split': 2}",0.236953993,0.162526316,0.271118494,0.569061238,0.329777778,0.047722048,0.165211538,0.716634115
76,0.725138424,svm_poly,0.772585701,0.793439822,0.431579194,77,"{'kernel': 'poly', 'C': 100, 'gamma': 1, 'degree': 2}",0.191454257,0.150105263,0.210387597,0.571404764,0.389333333,0.031180773,0.229096154,0.709606205
74,0.707864574,svm_poly,0.743759237,0.737993023,0.40576437,75,"{'kernel': 'poly', 'C': 100, 'gamma': 0.1, 'degree': 4}",0.265298784,0.219684211,0.286290144,0.538756042,0.328888889,0.037147335,0.178884615,0.702906164
19,0.706411568,svm_poly,0.741540383,0.733687531,0.403414462,20,"{'kernel': 'poly', 'C': 0.1, 'gamma': 1, 'degree': 5}",0.27106293,0.201684211,0.303388704,0.538967102,0.324444444,0.055480669,0.151,0.702246313
59,0.705632164,svm_poly,0.74192333,0.736138774,0.40089333,60,"{'kernel': 'poly', 'C': 10, 'gamma': 1, 'degree': 5}",0.267234268,0.199578947,0.2986268,0.537797984,0.331555556,0.055020899,0.156596154,0.700605088
39,0.705632164,svm_poly,0.74192333,0.736138774,0.40089333,40,"{'kernel': 'poly', 'C': 1, 'gamma': 1, 'degree': 5}",0.267234268,0.199578947,0.2986268,0.537797984,0.331555556,0.055020899,0.156596154,0.700605088
79,0.705632164,svm_poly,0.74192333,0.736138774,0.40089333,80,"{'kernel': 'poly', 'C': 100, 'gamma': 1, 'degree': 5}",0.267234268,0.199578947,0.2986268,0.537797984,0.331555556,0.055020899,0.156596154,0.700605088
54,0.693620173,svm_poly,0.71281753,0.678945377,0.396462863,55,"{'kernel': 'poly', 'C': 10, 'gamma': 0.1, 'degree': 4}",0.34168165,0.299368421,0.361218162,0.515116583,0.257777778,0.028897597,0.140519231,0.700270286
32,0.680916946,svm_poly,0.687431963,0.638384408,0.387629889,33,"{'kernel': 'poly', 'C': 1, 'gamma': 0.1, 'degree': 2}",0.390132205,0.390947368,0.389568106,0.493434048,0.221333333,0.002293626,0.151125,0.694267231
68,0.680916946,svm_poly,0.687431963,0.638384408,0.387629889,69,"{'kernel': 'poly', 'C': 100, 'gamma': 0.01, 'degree': 2}",0.390132205,0.390947368,0.389568106,0.493434048,0.221333333,0.002293626,0.151125,0.694267231
18,0.696977605,svm_poly,0.743598483,0.753019256,0.375425396,19,"{'kernel': 'poly', 'C': 0.1, 'gamma': 1, 'degree': 4}",0.24,0.221684211,0.248305648,0.524525396,0.389333333,0.05091954,0.202490385,0.685333333
38,0.695884324,svm_poly,0.743173365,0.753921965,0.373306307,39,"{'kernel': 'poly', 'C': 1, 'gamma': 1, 'degree': 4}",0.238011634,0.207263158,0.252115172,0.524472082,0.394666667,0.057366771,0.1975,0.68366085
78,0.695884324,svm_poly,0.743173365,0.753921965,0.373306307,79,"{'kernel': 'poly', 'C': 100, 'gamma': 1, 'degree': 4}",0.238011634,0.207263158,0.252115172,0.524472082,0.394666667,0.057366771,0.1975,0.68366085
58,0.695884324,svm_poly,0.743173365,0.753921965,0.373306307,59,"{'kernel': 'poly', 'C': 10, 'gamma': 1, 'degree': 4}",0.238011634,0.207263158,0.252115172,0.524472082,0.394666667,0.057366771,0.1975,0.68366085
34,0.652791395,svm_poly,0.643658557,0.579108474,0.35069164,35,"{'kernel': 'poly', 'C': 1, 'gamma': 0.1, 'degree': 4}",0.456975145,0.450736842,0.459911406,0.455193966,0.196444444,0.019263323,0.110826923,0.673290205
29,0.541569388,svm_poly,0.340478215,0.246532283,0.312216524,30,"{'kernel': 'poly', 'C': 1, 'gamma': 0.01, 'degree': 3}",0.791602327,0.759789474,0.806578073,0.353517329,0.000888889,0,0.000625,0.603754392
14,0.587243872,svm_poly,0.508806717,0.41589573,0.287192566,15,"{'kernel': 'poly', 'C': 0.1, 'gamma': 0.1, 'degree': 4}",0.629095717,0.624105263,0.631362126,0.369032763,0.115555556,0.009174504,0.068134615,0.627674364
21,0.545678011,svm_rbf,0.374721881,0.277678345,0.285439474,22,"{'kernel': 'rbf', 'C': 10, 'gamma': 2}",0.763120042,0.773578947,0.75833887,0.334754767,0.030222222,0,0.021067308,0.603328868
29,0.545678011,svm_rbf,0.374721881,0.277678345,0.285439474,30,"{'kernel': 'rbf', 'C': 100, 'gamma': 2}",0.763120042,0.773578947,0.75833887,0.334754767,0.030222222,0,0.021067308,0.603328868
71,0.530410862,svm_poly,0.316551428,0.236619679,0.272431075,72,"{'kernel': 'poly', 'C': 100, 'gamma': 0.01, 'degree': 5}",0.795864622,0.758210526,0.813266888,0.318045666,0.021333333,0,0.014875,0.591401022
13,0.516469758,svm_rbf,0.296838423,0.211878935,0.248009112,14,"{'kernel': 'rbf', 'C': 1, 'gamma': 2}",0.822009519,0.828315789,0.818981174,0.29006795,0.018666667,0,0.013019231,0.579661907
48,0.564803386,svm_poly,0.485785154,0.399024493,0.231360394,49,"{'kernel': 'poly', 'C': 10, 'gamma': 0.01, 'degree': 2}",0.643289265,0.683157895,0.624606866,0.316866865,0.149333333,0,0.104057692,0.603688701
12,0.564803386,svm_poly,0.485785154,0.399024493,0.231360394,13,"{'kernel': 'poly', 'C': 0.1, 'gamma': 0.1, 'degree': 2}",0.643289265,0.683157895,0.624606866,0.316866865,0.149333333,0,0.104057692,0.603688701
70,0.502630929,svm_poly,0.294253666,0.213017975,0.188649256,71,"{'kernel': 'poly', 'C': 100, 'gamma': 0.01, 'degree': 4}",0.820042306,0.838421053,0.811207087,0.241917043,0.054222222,0.000454545,0.037115385,0.562867736
30,0.453948157,svm_rbf,0.1109458,0.073119,0.140371708,31,"{'kernel': 'rbf', 'C': 100, 'gamma': 3}",0.94041248,0.932421053,0.944031008,0.16528217,0.004444444,0,0.003105769,0.527571538
22,0.453948157,svm_rbf,0.1109458,0.073119,0.140371708,23,"{'kernel': 'rbf', 'C': 10, 'gamma': 3}",0.94041248,0.932421053,0.944031008,0.16528217,0.004444444,0,0.003105769,0.527571538
