,Type,Plot,Site_Name,mean,min,prctile5,max,prctile95,std,MTD,median,skewness,kurtosis,IQR,MAD,meanci_1,meanci_2,Diff_median_of_plot,Diff_mean_of_plot,Diff_std_of_plot,Diff_median_of_row,Diff_mean_of_row,Diff_std_of_row,prctile33,mean_first_ring,mean_second_ring,mean_third_ring,mean_core,median_first_ring,median_second_ring,median_third_ring,median_core,CWSI,CWSI_minus_CWSI_of_row
381,Clog,A,Sde_David,2.99356624,0.08005562,0.64999733,13.11063614,9.04573975,2.536463115,13.03058052,2.1796917,1.919384605,6.447866826,2.069934845,1.791811223,2.86942059,3.11771189,0.400182724,0.271501748,-0.229154551,0.49007988,0.23460956,-0.35111494,1.09049201,3.53614888,2.07128142,1.95797582,2.34113738,2.65485802,1.74021568,1.96991196,2.41963806,-0.020811242,0.158842116
382,Clog,A,Sde_David,3.10558637,0.96020966,1.2400177,13.04842453,8.56166077,2.264752474,12.08821487,2.31994133,2.19632234,7.69762753,1.67949295,1.553476553,3.00705696,3.20411577,0.15993309,0.059481623,0.042556089,0.379991531,0.287005928,-0.100094544,1.54395127,3.60580204,2.60108657,2.16291876,1.93473965,2.4350956,2.33007126,2.07997208,1.86499672,0.120554649,0.116571579
385,Clog,A,Sde_David,5.40370014,2.77010574,3.52363701,14.08977356,10.34566822,2.116333649,11.31966782,4.62009659,1.694143773,5.508051663,2.14015007,1.5914229,5.31748248,5.4899178,-1.040222168,-1.138632146,0.190974915,-0.989994049,-1.075588629,0.237605121,3.76625782,5.50006684,5.49696182,4.03152467,3.76508012,4.75005951,4.56003799,3.92995682,3.75998535,0.564018658,-0.295034046
386,Clog,A,Sde_David,4.2908378,1.41028366,2.38998222,13.34055099,9.03036327,2.019087061,11.93026733,3.66010056,2.015602207,7.273264568,1.672511101,1.410696434,4.24305341,4.3386222,-0.880226135,-0.825769813,0.288221502,-0.779541016,-0.709207684,0.410742347,2.76777232,4.19788454,4.51744775,4.50060396,3.63321116,3.50993881,3.77053986,3.77519379,3.42000542,0.385028209,-0.243900859
387,Clog,A,Sde_David,3.10245638,0.78013496,1.30001812,13.00785141,8.69926758,2.286108571,12.22771645,2.27998047,2.311022887,8.060956074,1.272382736,1.538844622,3.01260105,3.1923117,0.199893951,0.062611615,0.021199993,0.419952393,0.290135919,-0.12145064,1.63470987,3.60856604,2.89827114,2.04140143,1.51249137,2.60978394,2.2008522,2.07007675,1.54502754,0.143649586,0.093476642
388,Clog,A,Sde_David,5.15301318,2.53014145,3.23997459,13.85149918,9.93473969,2.131840537,11.32135773,4.40000877,1.667026242,5.699442895,2.335899353,1.599816899,5.04043749,5.26558887,-1.120134354,-1.187945192,0.175468026,-0.940027237,-1.048624751,0.193875671,3.42787535,5.13565206,5.04882475,4.1089638,3.82618118,4.53055916,4.07994232,3.64001808,3.71001015,0.497692459,-0.259479181
389,Clog,A,Sde_David,4.8698345,1.98005219,2.958428,14.43879242,9.93975258,2.160334588,12.45874023,4.1900856,2.124931816,7.570534152,1.530061722,1.47766667,4.79871531,4.94095368,-0.310211182,-0.304766506,0.146973975,-0.499889374,-0.500028411,0.136656446,3.32165037,4.80750395,5.00173038,4.40730853,3.77203732,4.33977051,4.28000565,3.90505333,3.74999924,0.336569566,-0.212662209
393,Clog,A,Sde_David,5.95916447,3.29004593,3.67998848,13.97845001,10.94100094,2.239778781,10.68840408,5.33000107,1.381412665,4.553506231,2.607515335,1.717248364,5.83743804,6.08089091,-1.450126648,-1.394096485,0.067529782,-1.399898529,-1.331052968,0.114159989,4.00619005,5.99283348,5.8400218,4.8238074,4.32986374,5.48012466,5.00987549,4.52491302,4.22994919,0.607159463,-0.33817485
395,Clog,A,Sde_David,5.8721316,3.08012314,3.70103035,14.37838287,11.33979721,2.215480489,11.29825974,5.15990181,1.789525559,5.999377296,1.824977875,1.591703197,5.70175875,6.04250446,-1.28002739,-1.307063613,0.091828074,-1.229799271,-1.244020096,0.13845828,4.16114309,6.46424307,4.90757255,4.45739355,4.60500581,5.84015579,4.80993958,4.38502235,4.55504723,0.668410444,-0.399425832
396,Clog,e,Sde_David,3.72247007,0.83006783,1.24008923,14.66260452,9.7940958,2.648148862,13.8325367,2.80992432,1.854243051,6.394204904,2.4013834,1.915915119,3.62846706,3.81647308,0.300392151,0.102553052,-0.175199182,0.199703217,-0.050333538,-0.303243421,1.6826192,3.6843688,3.7247672,2.709968,2.6096132,2.88133545,2.83011742,2.6750309,2.5601532,0.176788752,0.098282777
398,Clog,e,Sde_David,5.262571,2.41015778,2.78938503,14.98977051,11.13246403,2.517259112,12.57961273,4.43987427,1.637212525,5.532389726,2.671915054,1.893577363,5.07427934,5.45086266,-0.9295578,-1.037547876,-0.044309432,-1.17993927,-1.28443401,-0.107025131,3.22012851,6.25415709,4.01978679,3.40317758,3.12654288,5.76005135,3.78009758,3.35492668,3.20983086,0.509650935,-0.221443843
399,Clog,e,Sde_David,5.25512664,2.72030029,3.36041794,14.81419907,10.09279785,2.112933268,12.09389877,4.65016327,2.050854395,7.660849412,1.960659027,1.484295332,5.14146766,5.36878562,-1.139846802,-1.03010351,0.360016413,-1.390228271,-1.276989645,0.297300714,3.62954308,5.22974075,5.13457758,4.18691618,3.45779784,4.82949219,4.61458549,4.07975922,3.39008484,0.622443374,-0.334236283
400,Clog,e,Sde_David,3.53580346,1.41040993,1.61262703,14.24734116,9.54136848,2.490884802,12.83693123,2.61985016,2.206088702,7.57298077,1.574603081,1.732004421,3.35542911,3.71617782,0.790466309,0.589219663,-0.017935121,0.740261078,0.535538033,-0.026891936,1.90639558,3.8483689,2.41500987,2.13334769,2.2413526,2.84994125,2.27963638,2.19994354,2.15008545,0.170572073,0.128062652
401,Clog,e,Sde_David,3.55892068,1.17027969,1.73669205,14.6861145,9.99278374,2.555068943,13.51583481,2.57999725,2.381017344,8.322946213,1.358053207,1.713131005,3.46495976,3.65288161,0.530319214,0.266102446,-0.082119263,0.420009613,0.19199244,-0.165397933,1.99715169,3.68453334,3.81892972,2.3304865,2.3150958,2.65013809,2.73004456,2.25000305,2.29989548,0.254840291,0.048535665
402,Clog,e,Sde_David,3.12219596,0.94001961,1.2301178,14.73631668,9.66244812,2.582249296,13.79629707,2.0899334,2.35844175,8.308745222,1.479507446,1.734903826,2.98453031,3.25986162,1.320383072,1.002827165,-0.109299616,1.38053894,0.96407513,-0.206984752,1.50566333,3.56649302,2.00154531,1.79767487,1.63701262,2.63985825,1.9249649,1.7299633,1.6300087,0.063131537,0.268591255
403,Clog,e,Sde_David,3.87740456,1.32026138,1.71323433,14.88844147,9.38650932,2.378587166,13.56818008,3.13990822,2.248373205,8.436721348,1.861211777,1.611885141,3.8002773,3.95453182,0.170408249,0.147618564,0.094362514,0.120359421,0.136202261,0.055109825,2.15284075,4.15763404,3.7606968,2.72059649,2.67077638,3.42988434,2.77991714,2.3600029,2.60010757,0.256578531,0.059583829
404,Clog,e,Sde_David,3.67140139,1.23015823,1.80995827,14.89140549,9.33285103,2.354644194,13.66124725,2.89061203,2.385762399,8.838032296,1.553368568,1.568987883,3.60143332,3.74136945,0.419704437,0.353621741,0.118305486,0.369655609,0.342205438,0.079052797,2.10113309,3.80054375,4.03324808,3.2289692,2.5705992,2.74014893,3.07009354,2.90990486,2.5404171,0.243077151,0.07308521
405,Clog,A,Sde_David,3.9088489,1.310392,2.01990395,13.22882996,8.79016285,2.023639829,11.91843796,3.35914764,2.166196847,8.124921085,1.609746933,1.369206115,3.83055932,3.98713849,-0.579273224,-0.443780912,0.283668734,-0.399196625,-0.257308291,0.244176584,2.3906215,3.97942297,4.0171223,3.38826836,2.97947261,3.35020599,3.58986244,3.3999382,3.02979813,0.281124329,-0.09948557
406,Clog,A,Sde_David,3.18566349,0.78006401,1.42019272,13.10908737,8.46829052,2.209367948,12.32902336,2.41024628,2.34246038,8.58617369,1.527610779,1.483752022,3.11639963,3.25492735,0.169628143,0.079404505,0.097940615,0.029666901,-0.040558028,0.038566379,1.6922384,3.26431363,3.57492683,2.5227442,1.92837148,2.37984695,2.89982834,2.36984482,1.83998337,0.136310698,-0.022094204
407,Clog,A,Sde_David,2.51052306,0.16007156,0.44991903,12.95524139,9.2479023,2.620251822,12.79516983,1.69009323,2.166567772,7.283484446,1.699783325,1.779855035,2.37984999,2.64119613,0.689781189,0.554544932,-0.312943259,0.289970398,0.220681937,-0.314393996,0.71989178,3.07890043,1.30138033,1.19478349,1.08494775,2.29994125,1.24990768,1.15000458,1.12510891,-0.062112988,0.12395527
408,Clog,A,Sde_David,4.74939487,2.33022156,2.98003635,14.65182343,9.86856327,2.110536291,12.32160187,4.09987869,2.443752939,9.224559494,1.27020359,1.381441623,4.69035261,4.80843714,-0.020004272,0.015673118,0.196772273,-0.159965515,-0.104289414,0.137398037,3.34345053,5.49006321,5.07031154,4.74448724,3.89030727,4.40032425,4.33507385,4.26995125,3.92006912,0.288975055,-0.174758561
409,Clog,A,Sde_David,2.89107829,0.72035675,1.20024967,13.04021149,8.62262344,2.289178735,12.31985474,2.11002808,2.431720612,8.622716713,1.127421379,1.518242025,2.80927946,2.97287712,0.369846344,0.273989703,0.018129828,-0.049915314,-0.209739743,-0.150536283,1.47992271,2.8554316,3.34280067,2.16824919,1.64501761,2.11981659,2.19979553,1.95010452,1.55017166,0.104261586,-0.045721379
410,Clog,A,Sde_David,3.17874103,0.91012917,1.44997215,13.36885986,8.05500546,2.110773739,12.4587307,2.52998505,2.441161889,9.439324648,1.569802284,1.389837227,3.10371506,3.25376701,0.249889374,0.286326957,0.196534824,0.429965973,0.472799578,0.157042674,1.71561392,3.15899644,3.4256654,2.76326236,2.33601758,2.51004562,2.599897,2.72025833,2.15033302,0.095161839,0.086476921
411,Clog,A,Sde_David,3.18374899,0.69014397,1.09697418,13.15813675,9.04350395,2.43153221,12.46799278,2.36492577,1.942933945,6.581337257,2.114883423,1.733834614,3.04016024,3.32733773,0.214948654,0.081319002,-0.124223646,0.074987411,-0.03864353,-0.183597882,1.37279965,3.61809456,2.11587511,1.60006731,1.58323583,2.88987198,1.97015228,1.61005821,1.60501709,0.052902079,0.061314415
412,Clog,A,Sde_David,3.08606802,0.62008972,1.1700243,12.93973083,8.64275169,2.326153657,12.31964111,2.25004501,2.127307711,7.374252256,1.755002975,1.614774826,3.00719824,3.1649378,0.129829407,-0.021000029,-0.018845094,-0.269981384,-0.354863024,-0.020295831,1.45837863,3.52870659,3.16608407,1.86626349,1.56382696,2.43986435,2.49046249,1.82984085,1.43003387,0.121143238,-0.059300956
413,Clog,A,Sde_David,3.43537558,1.10015106,1.64012947,13.77088165,8.81110535,2.246759669,12.67073059,2.67982101,2.285647023,8.30674199,1.61989975,1.517533609,3.36761699,3.50313418,0.500053406,0.429692409,0.060548895,1.100261688,0.962464367,0.016902968,1.88411342,4.35294928,3.72300084,3.18050206,1.9377868,3.33976936,2.83971024,2.58011246,1.88996124,0.035270987,0.2982171
414,Clog,A,Sde_David,2.81930196,0.52005997,0.8000351,13.05163803,8.14186859,2.370011746,12.53157806,1.96523705,1.975428463,6.910140031,2.249885559,1.707795238,2.69387577,2.94472816,0.614637375,0.445766027,-0.062703183,0.224691391,0.025727143,-0.17716805,1.05779779,3.28464552,2.16181549,1.57222109,1.16413356,2.36505737,1.83000984,1.56500092,1.12029495,-0.029348025,0.093201651
415,Clog,A,Sde_David,3.39322321,0.83007393,1.13405571,13.37087784,9.18640976,2.436777932,12.54080391,2.74982414,1.962716097,6.846067847,2.119995117,1.689421388,3.26803996,3.51840645,0.030050278,0.071844783,-0.129469368,0.700014114,0.690638379,-0.154770723,1.49795449,3.91804296,2.29173265,2.24389183,1.99829908,3.23995934,2.25007401,1.79994736,1.88005219,0.035197341,0.321402698
416,Clog,A,Sde_David,3.51988415,0.64024162,1.55005264,13.68748474,8.66277313,2.160587793,13.04724312,2.93112946,2.260239359,8.516398162,1.640026093,1.43528807,3.44367432,3.59609397,0.248744965,0.345183842,0.14672077,1.178604126,1.169263253,0.234381783,1.93764094,3.35086197,3.3793254,2.93275114,3.07764557,2.91989136,2.52014732,2.85972214,3.05521393,0.051843975,0.433775488
417,Clog,A,Sde_David,2.71659296,0.56007118,0.73008423,12.79294128,8.75485916,2.454644101,12.2328701,1.92005844,2.120353069,7.294344613,1.739826202,1.692818229,2.5673795,2.86580642,0.459815979,0.348475029,-0.147335537,0.029972076,0.027822396,-0.074913682,0.97773288,2.94829253,1.59413778,1.1964514,0.81792841,2.34008331,1.63993378,1.09023781,0.76988525,0.00187053,0.042379527
418,Clog,A,Sde_David,2.96778262,0.23018112,0.87029448,13.10052338,8.92267361,2.450691875,12.87034225,2.16042175,2.09628187,7.187520091,1.699934006,1.68754518,2.86176285,3.0738024,0.419452667,0.297285367,-0.143383312,0.339546204,0.246557323,-0.152987116,1.22450058,3.57211018,2.36489466,1.39169467,1.51256885,2.74009552,2.1798996,1.25030937,1.60998764,0.014179724,0.097348739
419,Clog,A,Sde_David,2.9353371,0.58014984,1.02990484,12.68993683,8.80432549,2.33909954,12.10978699,2.07988281,2.143239829,7.364858472,1.607189178,1.614764401,2.82870749,3.0419667,0.299991608,0.129730894,-0.031790976,-0.129852295,-0.190921739,0.040630879,1.32013914,3.28302154,2.42972537,1.8564281,2.0123306,2.03008194,2.14007683,1.74491615,1.98504181,0.086838973,-0.042588916
420,Clog,A,Sde_David,3.51651512,0.83010826,1.29545269,13.34978638,9.58810139,2.561804093,12.51967812,2.63972244,1.843434295,6.043131889,2.386011124,1.861308388,3.39812123,3.634909,0.140151978,-0.051447126,-0.25449553,0.810115814,0.56734647,-0.279796884,1.59042581,4.10773535,2.68833473,2.17389917,2.10640896,3.07994804,2.28047714,1.94012985,1.77498779,0.060672901,0.295927138
421,Clog,A,Sde_David,3.49280448,0.92010841,1.60002289,13.32993469,8.17373581,2.062102289,12.40982628,2.88997421,2.209009337,8.256721029,1.450119019,1.385083199,3.4287769,3.55683206,-0.110099792,-0.02773649,0.245206274,-0.009414673,0.088825639,0.367727119,1.99177632,3.71241511,3.75251432,2.68724854,2.75114514,2.8799015,3.13022194,2.68510399,2.7101017,0.17124372,-0.03011637
422,Clog,A,Sde_David,4.64348219,1.95985603,2.41217651,13.7103157,10.59578934,2.537933864,11.75045967,3.61496544,1.586838485,4.778959415,2.440250397,1.927551096,4.54260703,4.74435734,-0.435091019,-0.778414195,-0.2306253,0.495210648,0.092007582,-0.229117475,2.70074482,4.58143179,5.41754381,3.90448763,3.27141354,3.60028076,4.41564369,3.4798317,3.08013535,0.288113311,0.155067194
423,Clog,A,Sde_David,3.09340771,0.67023201,1.28991623,13.4419548,7.98715134,2.179637487,12.77172279,2.43003769,2.39794343,9.131738056,1.429828644,1.45386564,3.00677375,3.18004167,0.449836731,0.471660283,0.127671076,0.109863281,0.129069687,0.070002521,1.60130048,3.18683483,3.35868048,1.97251108,2.27885729,2.4399292,2.59017677,2.01003571,2.21002502,0.037142414,0.020874397
424,Clog,A,Sde_David,3.9382013,1.2501564,1.82005987,13.63866043,9.39931355,2.293213289,12.38850403,3.16018295,1.951783505,6.62112711,1.759987831,1.629526555,3.85837918,4.01802342,0.019691467,-0.073133309,0.014095275,0.949550629,0.750946101,0.101756287,2.25428419,3.792121,4.30908483,3.13677061,2.86959084,2.87053299,3.29033279,3.05010605,2.86988831,0.14988186,0.335737603
425,Clog,A,Sde_David,2.90375962,-0.26997757,1.0400938,13.25993729,8.66854191,2.238205879,13.52991486,2.25993347,2.290248962,8.243220481,1.389883041,1.466111246,2.83882927,2.96868997,0.419940948,0.461308372,0.069102684,0.360229492,0.435011493,0.133524246,1.35316283,3.90424534,3.48011675,2.09204955,1.90140926,2.86009598,2.63001633,2.11009216,1.7699337,0.022244548,0.080489992
426,Clog,A,Sde_David,4.15503327,1.89008179,2.27016964,14.65719452,9.45118484,2.32755,12.76711273,3.26019897,2.049661597,7.345542359,2.124885559,1.682564521,4.04202521,4.26804134,0.819675446,0.610034717,-0.020241437,0.479701996,0.267444121,-0.077909992,2.47926311,4.6017162,3.69849664,2.76135223,2.61987419,3.7900032,3.15038528,2.70000496,2.60001793,-0.081951878,0.139968688
427,Clog,A,Sde_David,2.96912855,0.53005562,0.78994102,13.10037003,8.55070801,2.418762773,12.57031441,2.14993057,2.007659707,7.093811793,2.069458008,1.724017059,2.82844841,3.10980869,0.629943848,0.495939436,-0.11145421,0.440422058,0.34302581,-0.081524864,1.16468152,3.38752596,1.94919126,1.48546484,1.37839321,2.56995163,1.85003052,1.30996475,1.25987396,-0.056618327,0.148446235
428,Clog,A,Sde_David,4.07769124,1.95002594,2.41997375,14.02138748,8.77470837,2.044306666,12.07136154,3.38987198,2.307194998,8.634329373,1.510016441,1.388003021,3.98868665,4.16669583,0.190002441,0.187376749,0.263001898,0.179977417,0.167347873,0.271012052,2.65950774,4.28863114,3.98284851,3.38113488,3.18731558,3.45998611,3.37500038,3.26995316,3.11485901,0.172913942,0.067277438
429,Clog,A,Sde_David,3.98080898,1.77017822,2.13015423,14.17837372,9.22118759,2.176224493,12.4081955,3.31495705,2.324737639,8.533152742,1.520397186,1.44750427,3.90985398,4.05176398,0.264917374,0.284259012,0.13108407,0.254892349,0.264230135,0.139094224,2.47002317,4.51799767,4.36386339,3.3795576,3.01218718,3.49004784,3.65489998,3.2098526,2.92507401,0.105953649,0.134237731
430,Clog,A,Sde_David,3.09526917,0.26004791,0.92664557,13.0291481,8.79935303,2.406312983,12.76910019,2.33005524,1.945741412,6.687218432,2.038144112,1.705357377,3.00739519,3.18314315,0.349819183,0.26979882,-0.09900442,0.450504303,0.386360949,0.023516425,1.27843592,3.12037743,3.15325363,1.97658967,1.67317149,1.97016907,2.49988937,1.96030426,1.64974594,0.002209475,0.138917876
432,Clog,A,Sde_David,4.93950743,2.1300621,2.99998093,13.75999832,9.67989731,2.087693336,11.62993622,4.37999344,1.818916539,6.429037052,1.980697632,1.492518119,4.8448237,5.03419115,-1.200119019,-1.074439438,0.219615227,-0.680145264,-0.604990429,0.251670319,3.28115714,5.35815265,4.53555596,3.66093737,3.34169159,4.80501556,4.32499123,3.59497643,3.33011246,0.467818379,-0.17045044
433,Clog,A,Sde_David,3.31994205,0.35017967,1.17117176,13.16007614,9.85714264,2.557782853,12.80989647,2.45994568,2.05710561,6.691370699,1.555007935,1.767218373,3.23280048,3.40708363,0.219928741,0.045125936,-0.250474289,0.160095215,0.022773543,-0.198403979,1.56393006,3.63904474,3.16386627,2.22031629,2.5912268,2.37507629,2.49987411,2.24991608,2.74979401,0.078753462,0.027510446
434,Clog,A,Sde_David,5.07814972,2.0601387,3.02745342,13.75043488,10.36962128,2.195812835,11.69029617,4.30990219,1.868317979,6.342415552,1.799940109,1.561389236,4.97130808,5.18499135,-1.130027771,-1.213081727,0.111495728,-0.610054016,-0.743632718,0.14355082,3.41802211,5.37432457,4.52393419,4.06831092,4.82046202,4.39995193,4.12993622,4.12009621,4.92006683,0.510193993,-0.212826054
435,Clog,A,Sde_David,5.31147253,3.04002991,3.55998707,14.59992065,10.02935143,2.005174526,11.55989075,4.62996902,2.117763544,7.718514825,1.704945564,1.406414516,5.22248718,5.40045788,-0.550094604,-0.546404543,0.302134037,-0.330036163,-0.318880238,0.159483405,3.86131825,5.42771933,5.25136245,4.56731671,4.18025925,4.71003761,4.53993835,4.56986465,4.24017181,0.51125448,-0.274128252
436,Clog,A,Sde_David,2.91025621,0.07007332,1.17989998,13.45275803,8.04406052,2.134236314,13.38268471,2.32009239,2.673452613,10.58202587,1.100105286,1.321403516,2.85073858,2.96977383,0.559782028,0.654811785,0.173072249,0.040231705,0.133693163,0.093282315,1.53055225,3.5379536,3.04679308,3.11265399,2.62655354,2.54003448,2.3396637,2.47994919,2.68500061,0.017099313,0.035270528
437,Clog,A,Sde_David,3.28079642,0.69007263,1.42012901,13.31952057,9.11332932,2.285019571,12.62944794,2.51999435,2.302086644,8.155777657,1.420181274,1.521593108,3.19722118,3.36437166,0.259880066,0.184271568,0.022288993,0.280193329,0.208780152,0.047849839,1.75736408,3.72000863,2.81021826,2.31563062,2.57285788,2.70003662,2.31001434,2.2401844,2.53501282,0.106663876,-0.001998928
438,Clog,A,Sde_David,2.94611339,-0.05975723,0.88212776,13.22012329,9.36607208,2.608768287,13.27988052,1.88996315,2.026960266,6.80065706,2.150056839,1.881001497,2.78843842,3.10378836,0.78991127,0.418954599,-0.301459723,0.730077744,0.396602206,-0.249389413,1.15338995,2.58958789,1.69529106,1.4745241,1.4132611,2.26984024,1.69984055,1.51991653,1.38988495,-0.031316665,0.137580573
439,Clog,A,Sde_David,3.34713331,0.28009186,1.36997452,13.27037201,9.02011147,2.277438216,12.99028015,2.63001022,2.147864205,7.525666187,1.604736328,1.544294896,3.27885248,3.41541415,0.149864197,0.117934677,0.029870347,0.17017746,0.142443261,0.055431194,1.73497921,3.93185839,3.56219364,2.67063368,2.20139904,2.87005386,2.74005089,2.26508293,2.18000946,0.100496914,0.004168034
440,Clog,A,Sde_David,3.07171266,0.91024666,1.36999454,13.4271553,7.61042595,2.060607755,12.51690865,2.33489304,2.346771822,8.894396206,1.549514771,1.404935523,2.97526742,3.1681579,0.644981384,0.59335533,0.246700808,0.324954987,0.306013133,0.15571871,1.67370797,3.54437957,2.62065947,1.94571074,1.80021601,2.65494995,2.2400425,1.98994141,1.84005432,0.030180423,0.060046749
441,Clog,A,Sde_David,3.10494281,0.67019196,1.48997803,13.47720261,7.90846481,2.044515295,12.80701065,2.56988449,2.666906543,10.81910184,1.370124817,1.27934917,3.02472832,3.18515729,0.309989929,0.460125183,0.262793269,-0.209560394,-0.060993439,0.183003335,1.7164537,3.08669826,3.36660306,2.49220751,2.46488294,2.570224,2.68024559,2.53508301,2.47994347,0.069765523,-0.017395681
442,Clog,A,Sde_David,4.60307097,2.33028488,2.84012108,13.56889038,9.77770958,2.095742802,11.2386055,3.87990074,2.171725868,7.59401429,1.460594177,1.45137355,4.52824631,4.67789564,-0.900026321,-0.938002982,0.211565761,-0.299818039,-0.405231025,0.167919835,3.16281818,4.69144098,4.92308254,3.66914178,3.14333043,4.12004738,3.96001511,3.59997253,3.20990829,0.464348026,-0.130859939
443,Clog,A,Sde_David,4.94348747,2.13005447,2.71007957,13.68066406,10.25973625,2.313561781,11.55060959,4.22016525,1.608091623,5.22702845,2.340192795,1.721612172,4.85781767,5.02915727,-1.040290833,-1.078419482,-0.006253217,-0.520317078,-0.608970473,0.025801875,3.07039571,5.04754603,5.23900764,4.1825203,3.13423496,3.97019577,4.47023392,4.09022522,2.92996407,0.402563223,-0.105195284
444,Clog,A,Sde_David,3.87740153,1.24015198,1.78655548,13.79758987,9.03366852,2.265672038,12.5574379,3.18994293,1.912497583,6.846580692,2.159753799,1.628000593,3.79065611,3.96414694,0.089931488,0.087666464,0.041636525,0.270038605,0.226986906,0.06004417,2.1074692,4.062248,4.00323794,2.76017399,2.56842448,3.38964043,3.41987762,2.45006523,2.25996933,0.075811176,0.162402103
445,Clog,A,Sde_David,4.21516597,1.88010864,2.40997391,13.46107559,9.33941345,2.11646523,11.58096695,3.52002792,2.107963362,7.329196809,1.609825134,1.449871246,4.10903126,4.32130068,-0.540153503,-0.550097977,0.190843333,0.060054779,-0.017326019,0.147197407,2.68957957,4.6283503,3.50099842,3.09511996,3.04469879,3.83992462,3.30504112,2.98000412,2.90999107,0.326369739,0.007118348
447,Clog,A,Sde_David,3.19169493,1.24017792,1.70013008,13.07703857,7.7657608,1.983044478,11.83686066,2.54981308,2.605301392,10.12967972,1.089575768,1.290752818,3.1209057,3.26248417,-0.06993866,-0.026626944,0.324264085,-0.039794922,-0.011663129,0.19219929,1.93098645,3.29321014,3.33891657,2.36716581,2.15625775,2.48964386,2.65015106,2.4550312,2.13015823,0.219041771,-0.045247624
448,Clog,A,Sde_David,2.68768134,0.43017082,0.70989113,13.57682877,8.11814575,2.372058251,13.14665794,1.84491806,2.278330906,8.198136539,1.459655762,1.593627178,2.53665042,2.83871227,1.13495636,0.977386648,-0.064749688,0.814929962,0.690044451,-0.155731787,1.09217132,3.37596882,1.59008628,1.15748683,0.87731605,2.51502113,1.51015739,1.24985199,0.82009392,-0.13937343,0.229600602
449,Clog,A,Sde_David,4.4257824,1.5801609,2.45026035,13.52874451,9.32506657,2.110995916,11.9485836,3.74996262,2.021201789,7.146389308,1.710047722,1.467173951,4.36503286,4.48653194,-0.770088196,-0.760714407,0.196312648,-0.169879913,-0.227942449,0.152666721,2.85643645,5.09695319,4.39923585,4.06970859,3.05742149,4.25001602,3.61498718,3.82000427,3.11005859,0.375018825,-0.041530738
450,Clog,A,Sde_David,3.07120879,1.0901001,1.5500267,12.96881561,8.50452213,2.148938536,11.87871552,2.26976852,2.503848686,9.090531871,1.169783592,1.419079909,2.98510169,3.15731589,0.210105896,0.093859203,0.158370028,0.240249634,0.108823018,0.026305232,1.77432994,3.09136534,3.32800648,2.07853668,1.93346325,2.36000137,2.34995728,2.0597084,1.90035515,0.179178086,-0.005383939
453,Clog,A,Sde_David,4.97927786,1.47010918,2.14002647,14.3314888,10.48366928,2.520287275,12.86137962,4.57989044,1.399084,4.940530396,2.739974976,1.853160962,4.87581826,5.08273747,-0.700016022,-0.414209874,-0.212978711,-0.889694214,-0.609471778,-0.22329624,2.70549673,5.03335616,4.5670443,4.20250239,4.32534668,4.71006317,4.28998871,4.10999794,4.34497375,0.093011802,0.030895555
454,Clog,A,Sde_David,4.10883193,1.34020233,2.12000675,13.69946671,8.84765949,2.079098806,12.35926437,3.57997894,1.964651906,7.260398802,1.870048523,1.458772424,4.01358982,4.20407404,-0.400104523,-0.243763937,0.228209758,-0.329868317,-0.146747272,0.270200976,2.47960771,4.41550265,4.01850385,3.00746092,2.85979593,3.84994125,3.5600872,2.8299408,2.77997398,0.219645677,-0.015365216
455,Clog,A,Sde_David,4.88947056,2.05004845,2.67008057,13.72018204,9.40639267,2.083559448,11.67013359,4.32993851,1.787227689,6.718792568,2.002529144,1.493556105,4.7810461,4.99789503,-1.050064087,-0.924402572,0.223749116,-0.86995697,-0.785082131,0.24215676,3.1753548,4.94049367,4.34646989,4.11403849,4.30881707,4.28149948,4.00995407,4.11002312,4.28998718,0.417009939,-0.178796661
457,Clog,A,Sde_David,5.27054995,2.54024887,3.34998627,13.77903366,10.12050629,2.135195703,11.23878479,4.50011826,1.727542117,5.593922482,1.970033646,1.582677117,5.17098206,5.37011783,-1.320243835,-1.405481956,0.17211286,-0.800270081,-0.936032948,0.204167952,3.64273647,5.62372153,5.06462555,3.93595879,3.54950631,4.94003105,4.48000336,3.82001877,3.66511345,0.579769203,-0.282401264
458,Clog,A,Sde_David,4.39700901,1.75019646,2.18010521,13.72141266,10.07738667,2.40417436,11.9712162,3.49020386,1.752891195,5.756604031,2.227517128,1.772796153,4.31149806,4.48251997,-0.310329437,-0.531941024,-0.096865796,-0.240093231,-0.434924359,-0.054874578,2.54520766,4.42534862,4.39392684,3.80804479,3.04089729,3.50007629,3.21996307,3.28495407,3.0199852,0.239956484,-0.035676022
459,Clog,A,Sde_David,4.9800136,2.04007683,3.02553787,13.80955276,9.94963951,2.170998573,11.76947594,4.13000641,1.741607134,5.721887583,2.098073959,1.618986734,4.89654182,5.06348538,-0.850131989,-1.014945612,0.13630999,-0.670024872,-0.875625171,0.154717635,3.33760788,5.18313479,5.34995188,3.97864517,3.81469531,4.15003357,4.49990997,3.76991043,3.85998306,0.468851216,-0.230637937
