,min,prctile5,prctile95,std,MTD,median,skewness,IQR,meanci_1,meanci_2,Diff_median_of_plot,Diff_mean_of_row,prctile33,median_first_ring,median_second_ring,median_third_ring,median_core,CWSI_minus_CWSI_of_row,Type,Y_binary
246,2.97265625,3.309823730468743,9.659554321289065,1.956126015569247,8.941899414062497,4.874531249999997,1.020422188631093,2.711654663085938,5.381091201346813,5.590672717399634,-1.259173583984378,-0.5626806302361231,3.668769354895602,6.078697509765625,4.14990966796875,3.731037597656247,3.629733886718746,-0.2410990410271193,Leak,1.0
136,-0.0327929687499946,0.2176357421875039,3.630869140625002,1.003541621886544,4.415627441406251,1.395781249999999,0.7160322312576676,1.310827636718749,1.535199123165604,1.665348050346957,0.5772558593750006,0.4366203828799797,0.6026918282414044,1.945632324218749,1.016003417968754,0.9553186035156287,0.6591162109375048,0.1287590836330014,Leak,1.0
154,-1.298735351562499,-0.0988903808593804,8.224064941406255,2.600957063040319,12.0609423828125,1.259035644531252,1.334538853775868,2.985104370117185,2.205028523399434,2.445168322925895,1.298886718750005,0.9047282976413484,0.2065945946610199,2.893046875000003,0.7249194335937474,0.4938183593750054,0.3498657226562543,0.1675132631475389,Leak,1.0
199,-2.113339843749998,-1.24988720703125,3.226027832031249,1.378656533954663,6.415419921874999,0.3291247558593753,0.5574667398084194,1.988691406250002,0.4753040362134087,0.6974959526069924,1.543912353515623,1.253873393715594,-0.8284244334941064,1.241762695312502,0.006676025390625284,-0.5640686035156222,-0.798325195312497,0.346542177379899,Leak,1.0
197,-0.8286206054687497,-0.3452821044921848,8.137459716796876,2.612755849357832,12.07850341796875,1.151401367187503,1.450126081250268,2.925635375976555,1.978489024289658,2.242178583177434,1.806520996093752,1.707226268153818,-0.019575156171733,2.533991699218753,0.5615380859374994,0.3012731933593784,-0.23291015625,0.3334787823185348,Control,1.0
385,0.5927905273437517,1.217737915039063,11.908248046875,3.460860170602456,13.28422607421875,3.494990234374999,0.8686894276410377,5.105802001953123,4.63601884489935,4.982330859780941,0.1598132324218824,0.4076468727896767,1.629976900540878,6.332758789062499,2.172121582031256,1.405794677734374,1.493100585937501,0.2733663741854772,Leak,1.0
2,0.9138671874999957,1.444200683593749,9.122904296874992,2.271988281331211,10.044306640625,3.720135498046872,0.9493599933785001,2.865034179687498,4.111614555759481,4.41680568286943,-0.9622131347656193,-1.359423526571284,2.09908812610815,4.751240234374997,3.275673828124994,2.665665283203126,1.750349121093748,-0.2102995854711772,Control,1.0
204,0.3870117187499993,1.073467529296874,10.20407641601562,2.771470751675927,12.9737890625,3.131933593749999,1.23698312062628,3.132872924804687,3.950595581676893,4.212201082403709,1.02002685546875,1.107437764990813,1.733214937979724,4.382695312499997,2.593547363281246,1.849572753906248,1.350347900390624,0.2779258949811194,Control,1.0
115,-2.873706054687499,0.009025390624998408,10.2501650390625,3.16097192858068,16.1981982421875,2.267376708984372,1.086028060722313,3.599749755859378,3.239797910565031,3.557449855644393,0.3664184570312514,0.02646457127190871,0.6737807966653122,3.452390136718748,1.703139648437499,1.506259765625003,1.847285156250003,0.09915196954014711,Leak,1.0
227,-0.3131958007812514,0.3083208007812495,10.14675,3.003349038202028,13.15469970703125,2.279262695312497,1.304785979490182,3.394453124999998,3.202197715632245,3.460610667578813,1.372697753906252,0.6816006759798299,0.8036204310826065,3.754886474609371,1.50286865234375,0.8782055664062476,0.1677734374999993,0.2506335478424084,Control,1.0
231,0.40460205078125,0.7656176757812503,11.35140625,3.348153837413232,14.10968505859375,3.011688232421875,1.146090374530185,4.24245849609375,4.08468695632677,4.420487733471141,1.458264160156247,1.086608381363774,1.32410666286356,4.947939453125002,1.89971923828125,1.292451171875001,1.100958251953124,0.4902155487445554,Control,1.0
26,0.4256420898437483,1.278552246093746,9.417824218749999,2.430600910006932,12.89959716796875,3.603441162109377,1.336928651785525,2.707951660156255,3.988742982340327,4.202562909652229,-0.9696459960937531,-0.3158064296004213,1.891180546458209,3.83121215820313,3.521315917968749,2.292569580078123,2.160485839843751,-0.08431961509743574,Leak,1.0
120,0.7579443359374949,1.044026977539062,3.974935668945314,0.9324941053783059,3.747753906250004,2.44715087890625,0.08608052749259415,1.554078369140626,2.383635237978226,2.489839576252876,-0.374113769531256,0.2294699414949193,1.361761306451278,2.547456054687501,2.260432128906245,1.820452880859371,1.491992187499996,0.1058939106946743,Leak,1.0
301,2.071779785156252,2.354277832031251,10.72905212402343,2.554567874590176,11.92342041015625,3.820471191406249,1.647819630801202,2.395280761718737,4.498842318427911,4.883820942974431,0.6891748046875037,0.6516895253550175,2.720748530796598,4.673124999999999,3.120441894531254,2.927790527343753,2.823640136718751,-0.01972671901024464,Control,1.0
224,2.474653320312502,3.022929199218755,9.216979003906257,1.900751967930286,9.253666992187497,4.761375732421879,1.084168000565413,2.52423095703125,5.144819947224168,5.369105825196105,-1.246018066406258,-0.5425332897857871,3.488446101776535,5.892285156250001,4.168417968750003,3.901784667968752,4.216372070312499,-0.2185749912872055,Leak,1.0
261,2.140476074218746,2.838967285156251,10.68114624023438,2.380388475212582,11.15009033203125,5.883454589843751,0.6240933634361325,3.255174560546877,6.027649184919717,6.275478311504095,-0.4187524414062551,-0.03146980147698031,3.684270373509129,6.788540039062504,4.946940917968746,3.474416503906248,2.819995117187496,0.01508906930221354,Control,1.0
262,0.4684252929687496,1.063258300781253,10.33997351074219,2.826439471377806,13.42830810546875,2.58595703125,1.664323574038105,2.691325073242187,3.436735569106087,3.714540656470685,1.068846435546881,0.249835335288509,1.385233753044805,3.532187500000003,1.950712890625002,1.567595214843752,1.708955078125001,-0.08436711556725401,Control,1.0
310,2.744833984375003,3.727954589843744,10.98440234375,2.304769643498249,10.7088134765625,5.81728759765625,0.7827843370992777,3.442033691406245,6.350884267607949,6.591009950288107,-1.865327148437501,-2.157942241362669,4.20786563710271,7.280197753906247,5.351636962890627,4.260075683593751,3.773557128906251,-0.5996439986104017,Clog,0.0
338,2.21059814453125,3.05291845703125,13.63774682617188,3.310183997872328,13.93857177734375,6.077724609375,0.829159876706236,4.749662475585936,6.755620611802893,7.105348054633506,0.4598535156249994,0.5077266632008914,3.704061550266136,7.764035644531251,5.1265673828125,3.544472656249997,3.44226684570312,0.3723372073511633,Control,1.0
127,-0.9513916015624986,0.06688793945313165,3.8816435546875,1.186041463387374,5.33898193359375,1.867663574218753,0.002009743567758085,1.889570312499998,1.915217212747081,2.081093103619537,0.1053735351562466,0.03873881145295144,0.6762739633413446,1.926286621093752,1.82080078125,1.607731933593755,1.461392822265623,0.113153811394963,Leak,1.0
74,-0.2667895507812474,0.3189920654296898,3.58163781738282,0.9892160143609923,4.525141601562495,1.678115234374999,0.3548866512379584,1.510623779296878,1.687555888451499,1.806624648832468,0.1949218749999986,0.1086919566223727,0.668418601707188,1.778544921875003,1.792529296875003,1.206171875000003,0.7091796875000043,0.0431244954861067,Control,1.0
317,2.831926269531248,3.748862915039066,11.96187255859376,2.445017010137415,11.01916259765625,6.957768554687501,0.5516624519696616,3.309406127929691,7.06587156244743,7.332453975981654,-1.159011230468749,-1.615700425512188,4.642333566991734,7.864833984375,6.30363037109375,5.960305175781247,5.829042968750006,-0.4339367373599454,Clog,0.0
29,0.8850781249999997,1.595179199218748,9.118905273437498,2.45296658892918,10.42939453125,3.819140625000003,0.7030902541162827,3.866050415039062,4.336511258771729,4.618033516076018,-0.8612182617187472,-0.9422963771420214,2.063949771545111,5.059711914062497,3.065533447265622,2.269044189453126,1.912125244140626,-0.07485239515594366,Leak,1.0
83,0.07884277343750057,0.7999161376953126,7.988432617187506,2.193827922785618,10.963310546875,2.379077148437503,1.357209260971942,2.368078002929693,2.999160058201923,3.242533235600405,0.5788452148437528,0.6130241344788345,1.268757389244108,3.419134521484374,1.641217041015622,1.635053710937498,1.550430908203126,0.05913735751634475,Leak,1.0
325,-0.8384179687499973,-0.5414394531250011,9.172136718750004,3.019095672893562,13.278408203125,2.147598876953126,1.007730609563806,4.052673339843746,2.698058857356934,2.975804602231143,0.8632995605468778,0.2464946785675508,-0.04501667480466409,3.456823730468749,0.5046655273437537,0.1378063964843754,-0.2453540039062503,0.1613600624059045,Leak,1.0
107,-1.611647949218746,0.448801269531252,3.721981201171872,1.014505462627321,6.020983886718749,1.890908203125001,-0.06494606185890844,1.361700439453131,1.902900316986965,2.002395337309885,0.08212890624999858,0.1864542241743266,0.8832997131347895,2.070798339843755,1.87873657226563,1.7516552734375,1.603164062499999,0.08548498706039448,Leak,1.0
365,1.517998046875,2.336594726562499,11.68527441406249,2.956260396705991,12.6521630859375,4.545834960937501,1.07704995877349,3.627661132812499,5.319063996861519,5.605954885936615,-0.3758825683593798,0.3247907016084142,2.786417569247138,6.045710449218749,3.462010498046876,3.072199707031249,2.784718017578125,0.1570948603607917,Clog,0.0
250,0.5833349609374991,1.063276855468747,11.449880859375,3.114367427086537,13.312392578125,2.409858398437496,1.655913936083471,2.830676269531249,3.505458253894179,3.816188514100862,1.244945068359385,0.1646500640793747,1.333684876685027,3.84286865234375,1.694921875000002,1.462258300781251,1.472081298828126,-0.06975004707167515,Control,1.0
133,0.3101464843749966,0.6177026367187466,7.731059570312503,2.169749866788966,10.2116796875,1.752893066406251,1.667633199253478,2.040141601562503,2.443877499216427,2.768237119499673,1.205029296875004,1.127813472021948,0.9398943128084056,2.676756591796874,1.306748046875001,1.482871093749999,0.9987622070312483,0.1198668728644012,Leak,1.0
244,1.62122314453125,2.975682128906247,10.8203779296875,2.35142193521731,11.63937744140625,4.832705078124999,1.217007572462168,2.680151367187499,5.359952865440103,5.607042642652527,-0.8807446289062497,-1.277166778130272,3.39989434018344,5.351525878906248,4.391960449218747,3.599543457031249,3.42795166015625,-0.4023403621695821,Clog,0.0
184,-0.2380419921875045,0.1336181640624972,3.817427368164061,1.114489257256155,4.739934082031255,1.446267089843744,0.601637851512308,1.615575561523436,1.578713170460652,1.706293291474218,0.62677001953125,0.7286352054149958,0.5051045525934015,1.981601562499996,0.9796093749999955,0.5505664062499989,0.8753442382812437,0.2698412814815182,Leak,1.0
285,1.869384765625004,2.884273071289062,9.520483520507813,1.878688619521867,10.1728955078125,4.871237792968753,1.141904235191504,2.072734985351559,5.143886190554856,5.346538130649368,-1.355880126953132,-0.5307825641777626,3.515769037382018,5.646557617187501,4.139843750000001,3.330964355468748,4.005325927734379,-0.2263226135332892,Control,1.0
44,0.3615747070312523,0.8933713378906276,8.664427490234374,2.488212125895831,10.31887939453125,2.486027832031247,1.07366882925811,3.276738281250005,3.29118962719587,3.516705692916538,-0.02810546874999176,-0.2541957278280762,1.22712452515043,3.999283447265626,1.62158203125,1.170725097656252,1.33614135742188,-0.02915243874677925,Leak,1.0
360,2.554885253906246,3.257042236328129,13.43232666015625,3.07842545898607,13.53141845703125,5.708634033203122,1.121605408718975,3.851953124999994,6.488790370349864,6.837492604910469,0.7289440917968761,1.152571356238717,3.895811249704064,7.252402343750003,4.711527099609373,3.764152832031247,3.620178222656246,0.4485899020987723,Control,1.0
65,-0.3385546875000003,0.224307128906247,8.418877929687497,2.541504041967245,11.3646435546875,2.901208496093751,0.748659363732404,3.711700439453125,3.295795029830337,3.544424778719609,0.05671386718750426,-0.2801819152948539,0.860198337820762,4.296579589843752,2.259309082031251,1.057783203124998,0.1781677246093736,0.03127226804415476,Leak,1.0
291,3.908728027343749,5.154540893554689,11.60401831054687,1.963162687619823,9.349050292968748,7.49139404296875,0.6154972117116854,2.703533325195309,7.636364678186595,7.857906938658402,-2.026691894531254,-1.608183217357244,5.732569809533622,8.220988769531246,6.704644775390626,6.15530151367188,6.790556640624999,-0.5766804286211589,Clog,0.0
85,0.5618310546875023,0.6707666015625051,3.671411865234369,0.9403003578042164,3.735043945312498,1.775991210937498,0.4881940003870502,1.525218505859385,1.860065788033772,1.993279809551289,0.0970458984375,0.04128861682426077,0.9366042837512438,2.437834472656249,1.394987792968749,0.9005798339843736,0.6972583007812503,0.06128103734979426,Control,1.0
242,-0.5297998046874994,0.03489111328125105,10.9552958984375,3.279255230421324,14.4322314453125,2.295380859375005,1.388708416305104,3.30099853515625,3.255169814687218,3.539522680291594,1.359422607421877,0.4281272005874897,0.6917070493345108,3.733756103515621,1.414190673828127,0.7016723632812507,-0.04554321289062457,0.1122875556402108,Control,1.0
186,-0.9242919921874986,-0.13664050292968,7.477022460937505,2.246031089441789,11.95859375,1.548627929687505,1.5585355418432,2.272128906250003,2.080649278326717,2.332655339703933,1.609294433593753,1.467298908655181,0.3261486997698952,2.336132812500004,0.9949316406250048,0.6673217773437514,0.9209985351562509,0.2798143699692967,Control,1.0
70,-0.6080712890625009,-0.2450585937500023,6.784414062499998,2.206771132149341,11.1520166015625,1.172166748046877,1.592062184630925,2.011254882812501,1.800365288468321,2.084392592286072,1.285755615234379,0.4755439957408001,0.1776719799725299,2.140192871093753,0.7513500976562497,0.1493457031250003,0.2401916503906278,0.0392889276681217,Control,1.0
159,-0.1698852539062514,0.3378974609374978,8.151355468749998,2.440018908102406,11.42638427734375,1.923237304687504,1.376660809410212,2.887446289062503,2.56560629139112,2.912650711151585,1.034685058593752,0.7958475090104997,0.6825902153106114,2.547197265625002,1.608542480468749,0.9947521972656261,0.8406909179687503,0.1802364317222211,Control,1.0
12,0.5284472656250045,1.154995727539067,8.966677001953123,2.480169025146742,10.32113769531249,3.222868652343749,0.8214018058057788,3.699168701171878,3.838800074924123,4.115494242224216,-0.6649462890624918,-1.239847824779162,1.621352227902875,4.564477539062501,2.310122070312502,1.566837158203128,1.811933593749998,-0.1434382995766289,Leak,1.0
35,0.2287817382812491,0.7220063476562473,3.665946289062504,0.8941276976691238,4.07086181640625,1.857875976562504,0.4255533687666139,1.330349121093747,1.933785663214451,2.037611518094437,0.01516113281249432,-0.1496387229786365,1.037283919357165,2.348627929687503,1.444736328125003,1.161026611328126,1.372507324218752,-0.0580228591105031,Control,1.0
28,-1.367673339843751,0.1099567871093754,9.824893066406247,2.8456772499871,14.88221435546875,2.3620068359375,1.427572627516879,2.766773681640622,3.151553015944309,3.40258351658202,0.571788330078121,-0.1586610427057664,0.9007388923504251,3.3043212890625,1.687143554687495,1.739324951171874,1.388518066406249,-0.07521483933811887,Leak,1.0
170,-0.2336694335937466,0.1007531738281244,7.660518798828122,2.448538800675009,11.03946044921874,1.347937011718749,1.342763125205048,2.93084716796875,2.246791341387684,2.503166737371636,1.609985351562507,0.759806849054236,0.3724795934293894,2.677069091796881,0.7752209472656233,0.5979125976562472,0.481220703125004,0.2088122980559106,Control,1.0
142,0.009570312500002842,0.596395263671873,9.623491210937502,2.896512949723985,11.381904296875,3.141123046875002,0.730933068841306,4.469633178710936,3.672223420769754,4.046034307270901,-0.1832006835937463,-0.04156879213296349,1.019724649398071,5.052932128906249,1.576520996093748,1.151499023437502,0.8057690429687483,0.1415564352504118,Control,1.0
367,1.676091308593751,2.325252075195312,13.77266845703125,3.41313237912186,14.64361572265625,5.593635253906253,0.960153069268547,4.327698974609369,6.24387995346272,6.60370078393019,0.9439428710937463,0.9575696040729156,3.173291720801434,7.673469238281246,4.484704589843748,3.056650390624998,2.625073242187501,0.4560843245877983,Leak,1.0
316,1.29400634765625,1.832525390624998,10.7412578125,2.794304057103166,11.79737060546875,4.193316650390621,0.8928587560672955,3.966679687499997,4.970670379493832,5.275453795635464,1.271385498046875,1.015890503500607,2.516116122886764,5.855412597656247,3.382181396484377,2.550280761718746,1.970738525390622,0.3619855872530471,Clog,0.0
221,0.9344262695312509,1.339527587890629,10.12238073730469,2.655477092928978,13.07017822265625,3.267001953125003,1.552544490444937,2.722424316406247,3.92466374317884,4.188331047445118,0.5878015136718773,0.6233411185205142,1.84696290010617,4.345288085937497,2.742951660156251,1.843736572265627,1.53784912109375,0.1323383929002797,Control,1.0
95,-0.02123535156250256,0.4719609375000005,7.852207031249989,2.28360538770851,10.7559912109375,1.947318115234374,1.493965593640493,2.305397949218751,2.582561027568623,2.806100388604968,0.8106042480468787,0.4942416336267428,0.8181313154112928,2.930529785156246,0.9667724609374986,1.696589355468745,2.048116455078123,0.07499563884902205,Control,1.0
51,0.5591284179687506,0.7915272216796936,3.723875122070318,0.8673063797030326,3.696701660156251,1.918540039062499,0.4582353906227563,1.238646240234381,2.025036296975728,2.130632803421392,-0.04550292968750114,-0.1361530261503319,1.173334021387582,2.387224121093752,1.730953369140629,1.215971679687499,0.7936718750000011,-0.001820336751552992,Control,1.0
240,1.985029296874998,3.232012207031246,13.480841796875,3.09145400852813,14.29193359375,5.502229003906244,1.280823095761412,3.3223876953125,6.38330963618273,6.713914575602217,1.135349121093753,0.7245683382142687,3.924557192690763,6.242153320312497,5.290056152343745,4.301950683593752,3.251992187500001,0.3063781824526125,Clog,0.0
371,-0.8126318359374984,-0.4200834960937492,8.824209838867176,2.847013041227597,13.3382763671875,1.741855468750003,1.254183763307207,3.548443603515622,2.444019578107955,2.71228942418665,1.26904296875,0.7508332750799482,0.03239980844347912,3.248398437500001,0.8935620117187497,0.1026574707031287,-0.3101562499999986,0.2100056980505834,Leak,1.0
299,3.102543945312497,3.838085937499997,13.31919921875,2.910373390711148,13.3275927734375,6.152581787109376,1.142263321260649,3.682316894531247,6.933363086502794,7.24647289872388,0.484996337890621,0.1832624514934054,4.46870317950065,7.749291992187501,5.739812011718747,4.705257568359379,4.250911865234372,0.1204484745037538,Leak,1.0
178,-2.779765624999996,-1.445037353515623,6.868748291015621,2.574680193813202,13.487138671875,0.6653381347656264,1.159418707137572,3.037308349609376,1.341887820118643,1.579667507235513,1.992584228515632,1.157145272440921,-0.8333805311186921,1.910043945312502,0.1036352539062477,-0.3033435058593739,0.07550170898437614,0.2447233619850208,Leak,1.0
41,1.363723144531249,1.626101440429693,3.967058349609374,0.7232889323087622,3.04193115234375,2.528876953125,0.427740183528488,1.140859985351568,2.571299096382404,2.666843648742514,-0.5558398437500003,-0.3479329361800225,1.842184429365368,3.000097656250006,2.146921386718752,1.890902099609377,1.661555175781253,-0.03438121879854134,Leak,1.0
305,2.149848632812503,2.905288085937503,10.74904418945312,2.416042022741315,11.75337890625,4.9515185546875,1.141780841438356,3.060643920898436,5.501986107197009,5.670128161380699,0.847238769531252,-0.002594790586499585,3.376063164863854,4.862097167968752,5.128908691406249,4.342524414062499,5.137949218749998,-0.07487631725213595,Control,1.0
206,0.6176586914062483,1.079261718749997,10.80545410156249,2.964396337972009,13.74439697265625,2.756536865234374,1.533739340146951,3.170061035156252,3.733696722269649,4.010716004523296,1.613415527343747,0.8088167393609567,1.476061507469606,4.458358154296874,2.108499755859377,1.811339111328124,1.279233398437498,0.1790783034768647,Control,1.0
254,2.645495605468746,3.571776855468748,13.29438916015624,2.860071683541913,13.80806396484375,6.572507324218748,0.9146106631592603,3.785972900390618,7.021934170849541,7.339599227901083,0.06507080078124972,0.2520432374925576,4.409187159862292,7.550363769531252,5.346859130859379,5.456007080078123,4.119401855468752,0.08883233799712653,Clog,0.0
326,2.763349609374998,3.942270507812502,13.7108642578125,2.815148258896337,13.591806640625,7.161402587890628,0.8421665155445,3.344924316406249,7.637175050528462,7.913263493172771,-0.5238244628906301,-0.5020388277438741,5.07488066702178,8.543244628906244,6.157000732421871,5.536170654296875,5.863278808593748,-0.08667683001375193,Leak,1.0
4,0.3283032226562526,0.9041186523437545,8.585528320312505,2.206933243141158,10.56586181640625,3.499936523437498,0.789977569169416,2.877661132812499,3.830231609969786,4.09650148386892,-0.8420141601562392,-1.312309190132012,1.808215618844009,4.637579345703131,2.706043701171879,1.910897216796883,1.213188476562507,-0.1984872356332073,Leak,1.0
256,0.4303173828125004,0.8347009277343744,11.69616455078125,3.297257329324303,14.000205078125,3.317275390624999,1.192047950478415,3.956229248046874,4.158837023033023,4.460351344727734,1.152677001953123,0.6416866461916229,1.409467869967568,5.041386718750005,2.305323486328128,1.336716308593751,0.9272204589843724,0.4574020346349185,Leak,1.0
351,1.964431152343753,2.6387412109375,11.91255322265625,2.899722734861345,11.95154052734375,5.370847167968751,0.8071936945491992,4.228570556640626,5.82430403887739,6.098492921805903,-1.71604370117187,-0.7690586858805659,3.111335591061039,7.14462646484375,3.969797363281248,2.979680175781251,2.884313964843752,-0.1793794569233267,Clog,0.0
100,0.3697656249999994,0.6423018798828082,3.891294433593742,0.9934311887035598,4.109494628906248,1.961140136718747,0.3488649255976354,1.627003784179692,2.041290767695926,2.152030896543181,0.1118969726562469,0.07130058349723356,1.022240411063585,2.48779296875,1.500942382812497,1.19806640625,1.212415771484373,0.07929478516144131,Leak,1.0
226,1.519118652343749,2.168336059570311,13.20047534179687,3.38362269423543,14.87105712890625,5.510722656249996,0.800244961312928,4.732612915039063,6.197740817450565,6.54174685779266,1.126855468750001,1.063066099246257,3.020073983062325,7.689853515624996,4.318273925781249,2.586320800781252,2.106683349609373,0.5634796082719793,Leak,1.0
336,1.23026611328125,1.82665380859375,10.80426904296875,2.687372316903139,11.92511474609375,4.469951171874996,0.9884794180574107,3.473183593750001,4.95913153631178,5.144012816097195,-0.3179907226562477,0.07522864749012115,2.492609032018883,5.070842285156246,3.724326171874999,3.526350097656248,3.589533691406245,0.03396754421802195,Leak,1.0
213,0.9657202148437491,1.25330322265625,10.212158203125,2.72449219658023,13.44242431640625,2.917872314453128,1.697748446003351,2.498322753906251,3.70647927790764,3.974517064589342,1.452080078124993,0.8837491648010101,1.686671916852674,3.859396972656249,2.446101074218753,2.220959472656247,1.633896484374997,0.1573031465351121,Leak,1.0
171,-1.510744628906249,-0.8948925781249955,6.831864013671876,2.43812513001942,12.25648681640625,0.7916259765625,1.428402501697053,2.84490173339843,1.421660693597296,1.650609229396871,1.666296386718756,1.124021066038161,-0.5587328126695397,1.315703124999999,0.2203393554687523,-0.1190148925781216,-0.489816894531252,0.2099713163290486,Leak,1.0
98,-0.2239501953124972,0.1734860839843719,3.254711914062504,0.9751387193674594,4.511479492187497,1.159912109375,0.695729625783903,1.435288085937501,1.358458171756226,1.448917838122952,0.713124999999998,0.3441424727554789,0.432653825145664,1.644760742187501,0.9061901855468761,0.5357226562500017,0.2948413085937531,0.07714800500115943,Control,1.0
215,1.062333984375002,1.900879394531248,11.156615234375,2.904354965844433,12.8974951171875,4.362348632812498,1.00430354725194,3.843270874023439,5.029138590630822,5.286389699304095,0.147297363281254,0.1852570110887299,2.430377406690738,5.903450927734376,3.889914550781249,2.352807617187494,2.093076171874998,0.06756036018555442,Leak,1.0
61,1.204443359375006,1.415611206054692,3.822168701171876,0.7859342486576276,3.200705566406249,2.110339355468753,0.7233402347900499,1.210581054687502,2.268463443147532,2.377620070668549,-0.1373022460937534,0.04558666565421987,1.555097989169006,2.598919677734372,1.736313476562501,1.63294189453125,1.591323242187499,0.02045332063558952,Leak,1.0
47,-0.2405029296875014,0.352008178710939,3.754214721679688,1.039857198647544,4.532912597656249,1.860051269531255,0.253604130362782,1.553087158203127,1.894380445099927,2.021476798701556,0.01298583984374346,-0.1218687542249342,0.8469119226792543,2.469152832031249,1.304736328125003,1.237377929687504,0.9378723144531236,-0.0184873044364041,Control,1.0
32,-0.8445922851562493,0.8074908447265585,9.760937499999997,2.82692890320833,14.07397705078125,2.925803222656249,1.141793909960888,3.457521362304689,3.66966961897149,4.008029172816258,-0.2920080566406256,-0.5737817508843364,1.325151167748679,4.465083007812495,1.92664306640625,1.665043945312505,1.5792236328125,-0.06468052555373385,Leak,1.0
267,3.626572265624997,4.145311401367184,11.51347119140625,2.267229411069889,10.587490234375,6.313928222656248,0.9428681810571442,2.983591308593752,6.758284395724186,7.048069510318722,-2.143975830078126,-1.230724877806225,4.732885522382414,7.389426269531253,6.084381103515621,4.857550048828127,4.892877197265623,-0.340652940194099,Clog,0.0
200,-0.8708666992187517,-0.4055737304687526,7.371867675781253,2.323183311217978,11.71032958984375,1.666704101562502,1.425780698041315,2.436093749999998,2.054051917019734,2.318311290372563,1.291218261718754,1.591659069118883,0.1362365132494432,2.282841796874997,1.223405761718752,0.1597558593749966,-0.3730993652343813,0.3466287807245059,Control,1.0
349,2.87530517578125,3.439008544921876,11.61194091796875,2.481133835162091,10.79574462890625,5.810035400390625,0.8707130927779657,3.298647460937502,6.387493114246261,6.639153134474107,-1.300389404296872,-1.170301968303995,4.172927972585072,7.433160400390626,4.738736572265623,4.517343750000002,4.445517578124999,-0.4562594573540558,Clog,0.0
27,0.9532104492187514,1.322423339843752,3.873110839843747,0.752296552258612,3.439438476562501,2.405014648437501,0.3818985333942504,1.089858398437499,2.406094310387722,2.489185414410564,-0.4319775390625011,-0.4059583383509136,1.630210266113274,2.67545043945313,2.027714843750005,2.153906250000006,2.279389648437501,-0.08186043276122576,Leak,1.0
307,2.855585937499999,3.203566894531253,11.35896826171875,2.546572454849936,11.10193359375,5.250490722656249,1.065557391125132,3.35316284179688,5.865049612836319,6.151599460714241,0.5482666015625028,0.0330658772584016,3.690187330745392,6.715440673828123,4.415943603515625,3.725290527343748,3.291297607421878,-0.03312391391043945,Clog,0.0
230,-0.582275390625,-0.04207763671875142,10.82260620117187,3.342866392294821,13.5608837890625,3.311062011718747,0.7555694940799843,4.520523681640618,3.933383059259775,4.259092385103379,0.3408984375000017,-0.1905511787522656,0.8096347656250096,4.260649414062499,2.239938964843752,1.152480468749999,0.5829858398437509,0.1691879863586235,Leak,1.0
260,2.960288085937499,3.672337646484372,13.1106650390625,2.809838405328969,13.1333935546875,5.686086425781248,1.308769026576315,3.133547363281252,6.50093007684692,6.787857970054553,0.9514916992187494,0.7884159134171327,4.254833377783307,7.043801269531251,4.921119384765625,4.455239257812501,4.780588378906252,0.141573613901775,Leak,1.0
288,3.013398437500001,3.761213378906248,11.405908203125,2.4036951319412,10.2523046875,6.112164306640622,0.756597443239206,3.384963378906257,6.600567726461215,6.812985768839347,-0.5474621582031247,-0.3299774042298935,4.328968941556504,7.626787109375002,5.418372802734375,4.988721923828123,4.520449218750002,-0.1112125936257048,Control,1.0
162,-0.530202636718748,0.370040039062502,3.860004882812504,1.12905521416243,4.940329589843749,1.884096679687502,0.1286279917675479,1.878393554687499,1.957385226510816,2.082888963396847,0.08894042968749716,0.251001341428605,0.7922389002147909,1.730762939453129,1.930374755859376,1.690935058593752,2.121202392578127,0.188290844131573,Leak,1.0
334,2.7075732421875,2.997482788085939,10.50373010253906,2.242743336664549,11.287314453125,4.960158691406249,1.396981598160637,2.480019531249994,5.40083642923144,5.657791617010666,-1.20535522460937,0.130501886095125,3.553582091812011,5.857241210937495,4.071413574218745,3.745615234375002,3.662490234374999,-0.0826076350500432,Clog,0.0
138,-0.5356054687499991,0.1203389892578173,7.584865722656247,2.392528523050474,11.61083984375,1.960773925781247,1.21718385112468,3.255477294921882,2.475862048705068,2.721597740882231,0.9971484375000088,0.3173035392478738,0.4262416048109472,3.092395019531253,0.8845422363281301,0.5351025390624997,0.8597167968749986,0.1307594648450484,Control,1.0
62,-0.8698803710937497,-0.1995749511718685,8.36740380859375,2.545099758348977,11.81401611328126,3.049648437500004,0.6756010399950254,3.505877075195315,3.192099906404636,3.424770648406039,-0.3917260742187452,-0.4685072884252151,0.655998322336302,3.290571289062505,2.401965332031253,2.619562988281253,2.531862792968752,0.02687295729355244,Control,1.0
135,-0.3117529296875006,0.1051000976562548,3.681228027343749,1.067844463448971,4.612641601562501,1.559201660156255,0.3674971103555854,1.592585449218753,1.635815606750803,1.759380440294073,0.3138354492187432,0.2440835005257895,0.5595048518923065,2.070900878906251,1.162778320312505,0.6129589843749983,0.4739843750000006,0.1256567980930023,Control,1.0
128,-0.4591503906249983,-0.03820166015624693,7.845927734374996,2.508170903463632,11.1939990234375,1.892746582031251,1.062406262185442,3.415129394531249,2.440479698561617,2.73275550918612,0.765175781250008,0.02941583016765748,0.263319607494978,3.185650634765629,0.9395092773437526,0.3615954589843824,0.235788574218752,0.1149311758561681,Control,1.0
