ID,Label,RTK_Num,Plot,row,Site_Name,cluster_number,Tree_num,Longitude,Latitude,mean,min,prctile5,max,prctile95,std,Std_plot,MTD,median,skewness,kurtosis,IQR,MAD,Meanci_1,Meanci_2,centroidY,centroidX,Diff_median_of_plot,Diff_mean_of_plot,Diff_std_of_plot,Diff_median_of_row,Diff_mean_of_row,Diff_std_of_row,AirTemp,mean_prctile33,mean_First_ring,mean_second_ring,mean_three_ring,mean_core,median_First_ring,median_second_ring,median_three_ring,median_core,CWSI,CWSI_minus_CWSI_of_row
1145,,,A,7,Sde_David,225,45,171813.2822,608506.1067,33.43194566,30.74008942,31.44998741,43.77071762,39.07038536,2.369199067,2.307308563,13.0306282,32.69994736,2.173584913,7.788459516,1.872780323,1.618529147,33.35726877,33.50662254,2561.775136,848.2814681,0.479927063,0.433122335,-0.061890503,0.619667053,0.446998619,-0.090964078,30.6,31.72961338,33.62323163,33.93611479,32.41646108,32.26293825,32.79496002,33.2500267,32.24001884,32.24001312,-0.010596265,0.124410363
1146,,,A,7,Sde_David,227,47,171812.2549,608523.9918,34.11469466,30.79009056,31.79003143,43.72990036,39.78469276,2.364189682,2.307308563,12.9398098,33.44990349,1.824218604,6.290817216,2.060043335,1.675777696,34.0488841,34.18050522,2328.867339,834.9044355,-0.270029068,-0.249626666,-0.056881118,-0.130289078,-0.235750382,-0.085954693,30.6,32.23876244,34.74365192,33.84684563,34.05988891,32.9052564,34.01002121,32.80995178,33.49996948,32.98007011,0.122347596,-0.008533498
1147,,,A,8,Sde_David,228,1,171817.0422,608234.3433,33.15323294,30.47006798,31.0699954,43.7709465,39.64144039,2.576157007,2.307308563,13.30087852,32.25040817,2.140925151,7.268966486,1.811997414,1.775414819,33.08141323,33.22505264,6100.803236,897.245905,0.929466248,0.711835053,-0.268848443,0.919258118,0.623082,-0.263466967,30.6,31.37466646,33.63867159,33.14557067,32.20667748,32.397935,32.47050285,32.15986443,32.12492561,32.4548893,-0.103276419,0.179074323
1148,,,A,8,Sde_David,229,2,171816.9129,608239.8039,33.34479276,30.71006775,31.25004578,43.73795319,39.8996048,2.559941826,2.307308563,13.02788544,32.51535797,2.051834734,7.002497934,2.159992218,1.77326369,33.22677984,33.46280568,6029.692265,895.5624309,0.664516449,0.52027523,-0.252633262,0.654308319,0.431522177,-0.247251786,30.6,31.48185974,33.14640643,32.26301198,32.13311547,32.24816442,32.78993988,32.01000404,31.9749136,32.17019272,-0.075287194,0.151085098
1149,,,A,8,Sde_David,230,3,171820.8529,608247.1643,34.07785785,29.54023743,31.46989365,43.69853973,39.40271301,2.321615625,2.307308563,14.15830231,33.54499435,1.747169466,6.499375424,2.079345703,1.624605759,34.00944282,34.14627288,5933.842747,946.8716674,-0.365119934,-0.212789862,-0.014307061,-0.375328064,-0.301542915,-0.008925585,30.6,32.15191765,34.13934783,34.403555,34.19565185,34.49253727,33.3599453,33.49002838,34.14010239,34.45999527,0.099671561,-0.023873656
1150,,,A,8,Sde_David,231,4,171820.2613,608255.9538,33.56034395,30.55018044,31.51008368,43.77037048,39.8615984,2.459031484,2.307308563,13.22019005,32.79990387,2.164188455,7.48323982,1.720016479,1.65521376,33.48160408,33.63908383,5819.380902,939.1672446,0.379970551,0.304724035,-0.151722921,0.369762421,0.215970983,-0.146341445,30.6,31.82304602,34.20796921,33.56452173,32.35483565,32.46304068,32.99996185,32.71008682,32.09011078,32.46019745,0.013799923,0.061997981
1151,,,A,8,Sde_David,232,5,171819.5647,608262.7816,34.2633585,30.47012901,31.31002789,43.77023697,40.33051338,2.658451422,2.307308563,13.30010796,33.59508705,1.405581232,4.849409033,3.059459686,2.009142064,34.17595198,34.35076502,5730.466254,930.0958943,-0.415212631,-0.39829051,-0.351142859,-0.425420761,-0.487043563,-0.345761382,30.6,31.92517532,34.61678366,34.30482656,33.38726029,33.54331137,33.7000351,33.72993088,33.29027939,33.43999481,0.040466894,0.03533101
1152,,,A,8,Sde_David,233,6,171819.1124,608271.7516,33.99287623,30.3600502,31.65009575,43.77804947,39.93981857,2.349526234,2.307308563,13.41799927,33.41992378,2.050009679,7.335157813,1.670089722,1.555630025,33.93502199,34.05073048,5613.654465,924.205112,-0.240049362,-0.127808244,-0.042217671,-0.250257492,-0.216561297,-0.036836195,30.6,32.2268222,34.35553416,34.75932499,33.2493791,32.74149068,33.6304512,34.12004852,33.22049713,32.71011353,0.119229882,-0.043431977
1153,,,A,8,Sde_David,234,7,171818.6535,608280.4551,33.88769306,31.17016983,31.8835474,43.76838684,39.81102524,2.285763013,2.307308563,12.59821701,33.27011108,2.322578165,8.287093248,1.27310276,1.465662291,33.81057262,33.9648135,5500.313888,918.2294936,-0.090236664,-0.02262507,0.02154555,-0.100444794,-0.111378122,0.026927027,30.6,32.32001155,34.14838245,33.76561836,32.95286115,32.94203945,33.43989182,33.20990753,32.92024994,32.93962097,0.143562544,-0.067764639
1154,,,A,8,Sde_David,235,8,171817.9756,608289.3205,34.49834065,31.16017342,32.47986526,43.73949432,39.40838737,2.04163695,2.307308563,12.57932091,33.93998909,2.147306901,8.04340506,1.389856339,1.354329387,34.44697801,34.54970328,5384.864295,909.4018445,-0.76011467,-0.633272656,0.265671613,-0.7703228,-0.722025709,0.271053089,30.6,33.00553997,34.96696315,35.10582742,34.15980482,33.61344263,34.24991989,34.23045731,33.91003036,33.64987946,0.322560799,-0.246762895
1155,,,A,8,Sde_David,236,9,171817.3967,608296.7225,34.58615938,31.07004547,32.4003273,43.75867844,39.55089264,2.044484408,2.307308563,12.68863297,34.16982841,2.043431279,7.765171478,1.430057526,1.328870442,34.50601032,34.66630845,5288.472422,901.8629097,-0.989953995,-0.721091394,0.262824155,-1.000162125,-0.809844447,0.268205631,30.6,33.01432573,34.84795239,33.90218183,34.1572825,33.83614603,34.20000076,33.92991638,34.19011497,33.80992889,0.324854849,-0.249056945
1156,,,A,8,Sde_David,237,10,171816.8421,608307.1102,33.95842235,30.66007233,31.82468042,43.76865387,38.97617512,2.097467818,2.307308563,13.10858154,33.42023087,2.232102844,8.666803278,1.520263672,1.378487402,33.9152722,34.0015725,5153.199361,894.6407093,-0.240356445,-0.093354362,0.209840745,-0.250564575,-0.182107415,0.215222221,30.6,32.4075326,33.89694197,34.53220656,34.14920018,33.34113558,33.58028603,33.72981262,33.4649601,33.22005463,0.166415156,-0.090617252
1157,,,A,8,Sde_David,238,11,171820.872,608313.2141,34.19346415,30.74017715,31.92985249,43.77867889,38.82522202,2.077274707,2.307308563,13.03850174,33.730093,1.873685852,7.419112759,1.860141754,1.439119049,34.12739653,34.25953176,5073.711316,947.1192105,-0.550218582,-0.328396155,0.230033856,-0.560426712,-0.417149208,0.235415333,30.6,32.489892,34.79553924,34.03365715,33.27031217,33.00623038,34.29024506,33.83012772,33.36989975,32.94008064,0.187920009,-0.112122105
1158,,,A,8,Sde_David,239,12,171820.5314,608318.8983,33.67331843,30.38049889,31.40995026,43.64014435,38.98046951,2.294220591,2.307308563,13.25964546,33.00994492,1.975553707,7.2117717,2.120052338,1.609610584,33.58596201,33.76067485,4999.689668,942.6840121,0.169929504,0.19174956,0.013087973,0.159721375,0.102996507,0.018469449,30.6,31.88492077,34.19338657,32.87673878,32.98276891,32.79269095,33.27502823,32.69011307,32.98005295,32.60016441,0.029956031,0.045841873
1159,,,A,8,Sde_David,240,13,171820.3101,608322.6355,33.61589079,30.89030075,31.8627739,43.48871994,37.60696316,1.848523111,2.307308563,12.59841919,33.22014618,2.556122768,10.78130729,1.327227592,1.161608648,33.52273412,33.70904747,4951.021782,939.8026403,-0.040271759,0.249177196,0.458785453,-0.050479889,0.160424144,0.464166929,30.6,32.27530942,33.37414884,32.97462926,33.16682787,33.65816206,33.17015076,32.72512054,33.17991638,33.64999771,0.131890374,-0.05609247
1160,,,A,8,Sde_David,241,14,171820.0663,608326.236,33.87783057,30.85009384,31.97005558,43.65748596,38.60431004,2.086071364,2.307308563,12.80739212,33.29996109,2.18297424,8.445978133,1.830018044,1.421891863,33.79737605,33.95828509,4904.134236,936.627853,-0.12008667,-0.012762584,0.221237199,-0.1302948,-0.101515636,0.226618675,30.6,32.29935259,34.41777785,33.12644252,33.02839871,32.80682419,33.81998444,33.02988625,33.02504349,32.78487015,0.138168284,-0.06237038
1161,,,A,8,Sde_David,242,15,171820.1792,608329.7229,33.95671536,31.09020233,32.0499939,43.70007706,38.73879852,2.100768462,2.307308563,12.60987473,33.35019302,2.230702528,8.435433513,1.332167625,1.41580799,33.8424559,34.07097482,4858.726364,938.0983859,-0.170318604,-0.091647367,0.206540102,-0.180526733,-0.18040042,0.211921578,30.6,32.44392886,33.93427455,33.1220268,32.8608243,32.30704212,33.58102036,33.18496132,32.88989258,32.19500351,0.175918579,-0.100120675
1162,,,A,8,Sde_David,243,16,171820.0957,608332.0292,34.23785114,31.83018303,32.42357979,43.59899521,38.92216492,2.019777196,2.307308563,11.76881218,33.62995529,2.166344083,7.954478367,1.499687195,1.375583183,34.11356899,34.36213329,4828.692232,937.0108161,-0.450080872,-0.372783148,0.287531367,-0.460289001,-0.461536201,0.292912844,30.6,32.76552927,33.81491921,33.3717041,33.25601568,32.85859959,33.51996994,33.30990601,33.3000946,32.85001564,0.25989163,-0.184093726
1163,,,A,8,Sde_David,244,17,171819.6725,608336.5731,33.75879979,30.18013191,31.44023466,43.75062561,39.32725716,2.306069228,2.307308563,13.5704937,33.08985138,1.970471503,6.971498638,1.589896202,1.585281007,33.68607512,33.83152445,4769.519276,931.4998706,0.090023041,0.106268204,0.001239335,0.079814911,0.017515152,0.006620812,30.6,32.04208353,33.86360378,34.1573008,32.6998579,32.06713129,33.21969223,33.29489899,32.62013054,32.10014915,0.070992785,0.004805119
1164,,,A,8,Sde_David,245,18,171819.2957,608343.4925,33.92899226,30.04007721,31.81991768,43.77022934,39.58072815,2.303307307,2.307308563,13.73015213,33.19011497,2.087691636,7.410952517,1.710090637,1.573140749,33.85933007,33.99865445,4679.412661,926.5928129,-0.010240555,-0.063924269,0.004001256,-0.020448685,-0.152677322,0.009382733,30.6,32.24996778,34.70995757,33.600822,33.28894007,33.15840038,33.38010788,33.18009567,33.11991501,32.97003555,0.125273422,-0.049475518
1165,,,A,8,Sde_David,246,19,171818.6621,608352.6871,33.51205342,30.54026413,31.40998268,43.76842117,38.59001923,2.204765752,2.307308563,13.22815704,32.90032196,2.115312657,7.944480319,1.710033417,1.502190013,33.45534951,33.56875732,4559.676248,918.3409639,0.27955246,0.353014573,0.102542811,0.26934433,0.26426152,0.107924287,30.6,31.84053558,33.80532664,33.86825629,33.37996742,32.90352112,33.04030418,33.27024841,32.81993866,32.85984802,0.018366619,0.057431285
1166,,,A,8,Sde_David,249,22,171817.7902,608366.5957,34.15459322,31.86052322,32.35996246,43.71837234,38.63463173,2.020517911,2.307308563,11.85784912,33.42992401,1.929050204,6.922014398,1.799919128,1.46842934,34.04985462,34.25933182,4378.550978,906.9874302,-0.250049591,-0.289525228,0.286790652,-0.260257721,-0.378278281,0.292172129,30.6,32.63377343,34.25749589,33.2299673,32.91986528,32.66592036,33.7598877,33.05504036,32.95492363,32.55994225,0.225488876,-0.149690971
1167,,,A,8,Sde_David,250,23,171817.4683,608371.6417,33.90099066,30.6005764,31.98003063,43.66837311,38.52938652,2.040413956,2.307308563,13.06779671,33.34502983,2.168408621,8.265009318,1.599809647,1.379495011,33.83845509,33.96352622,4312.840176,902.7947214,-0.165155411,-0.035922666,0.266894608,-0.175363541,-0.124675718,0.272276084,30.6,32.37398153,34.23314541,34.03544871,32.79336644,33.35677882,33.53010559,33.39997864,32.62991333,33.3901577,0.157654639,-0.081856735
1168,,,A,8,Sde_David,251,24,171817.1618,608376.4984,33.84924111,31.24018288,31.88000231,43.39893723,39.14880428,2.236414025,2.307308563,12.15875435,33.10982513,2.105759337,7.281943447,1.40842247,1.538664228,33.71759225,33.98088996,4249.594059,898.8037804,0.070049286,0.015826883,0.070894538,0.059841156,-0.07292617,0.076276015,30.6,32.27692027,33.41696162,32.72904304,32.97642738,33.20101843,33.09991074,32.62992859,32.95000839,33.18007469,0.132310982,-0.056513078
1169,,,A,8,Sde_David,252,25,171816.9119,608380.1188,34.05715285,31.22005463,32.27857075,43.76979828,37.52142754,1.795233048,2.307308563,12.54974365,33.61997223,2.20856652,9.403891985,1.647223473,1.228453396,33.98820827,34.12609744,4202.448025,895.5489068,-0.440097809,-0.192084863,0.512075515,-0.450305939,-0.280837915,0.517456991,30.6,32.63902714,34.08676934,33.9325036,33.79282001,33.50821008,33.49017906,33.66965866,33.6401062,33.35002899,0.226860671,-0.151062767
1170,,,A,8,Sde_David,253,26,171821.0755,608385.8947,34.16599122,30.82011795,31.52990961,43.75022125,38.75965977,2.11859014,2.307308563,12.9301033,33.82009125,1.748275433,7.130627158,1.979756355,1.460978319,34.07539177,34.25659067,4127.231098,949.7698526,-0.640216827,-0.30092323,0.188718424,-0.650424957,-0.389676283,0.1940999,30.6,32.33493624,34.27818174,33.96915795,33.34220428,32.88425908,34.22028542,33.60978699,33.36499596,32.79005051,0.147459526,-0.071661622
1171,,,A,8,Sde_David,254,27,171820.8435,608391.2895,33.8732954,31.14018059,31.83990021,43.40242386,39.18570862,2.151757195,2.307308563,12.26224327,33.22983742,2.196087434,8.04271462,1.58083725,1.45268189,33.76275437,33.98383644,4056.977366,946.7489712,-0.049962997,-0.008227413,0.155551368,-0.060171127,-0.096980466,0.160932845,30.6,32.31309826,34.39359469,33.48295414,32.53353667,32.18585307,33.41977882,33.33501625,32.54006767,32.1798439,0.141757413,-0.065959509
1172,,,A,8,Sde_David,256,29,171820.2062,608399.5009,33.23214488,30.55037498,30.99997282,43.66764832,38.81300755,2.303663415,2.307308563,13.11727333,32.62979889,2.324367981,8.586697111,1.209911346,1.473995947,33.09271153,33.37157823,3950.044719,938.4490961,0.550075531,0.632923111,0.003645149,0.539867401,0.544170058,0.009026625,30.6,31.63219285,33.29613036,32.23733877,32.53519972,32.7387698,32.80984688,32.26992035,32.52008057,32.69005775,-0.03603373,0.111831634
1173,,,A,8,Sde_David,257,30,171819.8558,608402.6547,33.35335246,30.74006462,31.17554092,43.70949554,38.91494656,2.357023471,2.307308563,12.96943092,32.65990829,1.949382591,6.891199474,2.179967403,1.665233619,33.24896665,33.45773828,3908.974503,933.8862825,0.519966125,0.511715527,-0.049714907,0.509757996,0.422962474,-0.044333431,30.6,31.52723435,33.88566197,32.61460178,32.13064383,31.96349884,33.10985184,32.46992111,32.12985802,31.95002937,-0.063439432,0.139237336
1174,,,A,8,Sde_David,258,31,171819.5309,608408.2929,33.48314921,30.45008469,31.45010357,43.72046661,38.37759266,2.151079294,2.307308563,13.27038193,32.97021866,2.26714275,8.877014125,1.769593239,1.427399631,33.41448974,33.55180869,3835.551816,929.6559767,0.209655762,0.381918777,0.15622927,0.199447632,0.293165724,0.161610746,30.6,31.86027558,33.93398577,33.75729604,32.8573948,32.43453715,33.26490211,33.09989548,32.61993599,32.33997726,0.023520929,0.052276975
1175,,,A,8,Sde_David,259,32,171819.2141,608413.7671,33.51514477,30.58017921,31.21002197,43.67987061,38.63910294,2.244714328,2.307308563,13.09969139,33.09006691,2.107067861,8.092166852,1.779941559,1.475353968,33.40929492,33.62099462,3764.264162,925.5294798,0.08980751,0.349923217,0.062594236,0.07959938,0.261170164,0.067975712,30.6,31.74543263,34.16641518,32.87575403,32.21361995,31.73102125,33.42504311,33.00512886,32.30015564,31.70002365,-0.006465701,0.082263606
1176,,,A,8,Sde_David,260,33,171818.6777,608420.4789,33.32221387,30.42009735,31.35640965,43.71955872,38.23991661,2.139826436,2.307308563,13.29946136,32.71006393,2.298267072,8.970170368,1.719920158,1.437563408,33.26302368,33.38140406,3676.859845,918.5442962,0.469810486,0.542854124,0.167482127,0.459602356,0.454101072,0.172863604,30.6,31.76146844,34.05914426,33.55219782,32.08330741,32.00842422,33.23992157,32.89480782,32.0301857,32.02987671,-0.002278593,0.078076497
1177,,,A,8,Sde_David,261,34,171818.1576,608426.8511,33.41261596,30.01005936,30.79003277,43.67029953,39.55001564,2.587528433,2.307308563,13.66024017,32.59991455,1.775036587,6.067355287,2.349675179,1.866512775,33.29038822,33.5348437,3593.87819,911.7714617,0.579959869,0.452452031,-0.28021987,0.56975174,0.363698978,-0.274838393,30.6,31.38634927,33.94837341,32.47819509,32.09740871,32.0141841,33.05499458,32.33005142,31.89999008,31.88994408,-0.100225921,0.176023825
1178,,,A,8,Sde_David,262,35,171818.0066,608430.7055,33.16648488,30.16005135,31.2951088,43.76094055,38.05454636,2.102617673,2.307308563,13.60088921,32.59999084,2.397824979,9.476252638,1.499941826,1.367992405,33.0765042,33.25646555,3543.684762,909.8052381,0.579883575,0.698583113,0.204690891,0.569675446,0.60983006,0.210072367,30.6,31.65708717,33.67627158,32.46867618,32.31736568,32.19708961,32.81998062,32.58979416,32.23006439,32.16501617,-0.029533576,0.10533148
1179,,,A,8,Sde_David,263,36,171817.83,608434.9465,32.96967012,30.19008255,30.98025799,43.77071381,39.51111336,2.560722982,2.307308563,13.58063126,32.02994156,2.358898286,8.400388262,1.619833946,1.691659029,32.85818191,33.08115833,3488.45589,907.5056678,1.149932861,0.895397872,-0.253414418,1.139724731,0.806644819,-0.248032942,30.6,31.30677405,33.59255059,32.04768715,32.00712817,32.43679638,32.23979187,31.76997757,31.73491192,32.50007439,-0.1210038,0.196801704
1180,,,A,8,Sde_David,264,37,171817.5684,608438.6417,33.07184558,30.38007736,30.7999588,43.70975113,39.92091026,2.689897476,2.307308563,13.32967377,32.16994667,2.099131063,6.963986506,1.704927444,1.868605028,32.93633247,33.20735869,3440.335092,904.0989446,1.00992775,0.793222408,-0.382588913,0.99971962,0.704469356,-0.377207437,30.6,31.22069807,33.75611121,32.05514463,31.65937704,31.53117214,32.44010544,32.13985443,31.71000671,31.52001953,-0.143479091,0.219276996
1181,,,A,8,Sde_David,265,38,171817.0757,608443.9982,33.13483874,29.85005569,30.89998398,43.76872635,39.12924156,2.415927295,2.307308563,13.91867065,32.44989014,2.139659799,7.655555611,1.522782803,1.617249922,33.0606581,33.20901938,3370.580083,897.6831003,0.729984283,0.73022925,-0.108618731,0.719776154,0.641476197,-0.103237255,30.6,31.41347176,33.60144596,33.01686195,31.9418448,32.1425296,32.65992737,32.4800148,31.89503098,32.08013535,-0.093143971,0.168941875
1182,,,A,8,Sde_David,266,39,171816.862,608450.7003,34.2990086,30.57008362,31.74000406,43.56036758,40.67991924,2.810478455,2.307308563,12.99028397,33.18003082,1.410390668,4.111276593,2.970287323,2.189593061,34.1665184,34.4314988,3283.302137,894.9000578,-0.000156403,-0.433940609,-0.503169892,-0.010364532,-0.522693662,-0.497788416,30.6,32.05923803,34.89180692,33.21260496,32.106945,32.11523974,33.77011681,32.77029228,31.9799366,32.02003479,0.075471996,0.000325908
1183,,,A,8,Sde_David,267,40,171820.8792,608462.0483,33.22595604,30.54017448,31.42001801,43.76776886,38.83157997,2.29056191,2.307308563,13.22759438,32.3699398,2.322299194,8.444707941,1.630084038,1.551833864,33.15760089,33.29431119,3135.52317,947.2138554,0.809934616,0.63911195,0.016746654,0.799726486,0.550358897,0.02212813,30.6,31.70217128,33.45361968,33.21627644,32.15991871,32.15958421,32.37009811,32.41987991,31.99997234,31.97988701,-0.01776167,0.093559574
1184,,,A,8,Sde_David,268,41,171820.354,608468.9576,33.48386491,30.45003891,30.97547598,43.7195015,39.07460995,2.383222341,2.307308563,13.26946259,32.76015854,1.948358847,6.947438206,1.802616119,1.665602016,33.3655476,33.60218222,3045.547085,940.3747598,0.419715881,0.38120308,-0.075913777,0.409507751,0.292450027,-0.070532301,30.6,31.68604487,33.73972108,32.54595378,32.81947833,33.12415381,32.95993805,32.45985794,32.69988632,33.02977371,-0.021972435,0.097770339
1185,,,A,8,Sde_David,269,42,171820.0448,608473.0842,33.76958643,30.92004967,31.61999617,43.76063919,39.41012058,2.410141671,2.307308563,12.84058952,32.87015915,1.896010577,6.50754311,2.250178337,1.747028281,33.68079868,33.85837417,2991.808683,936.3480409,0.309715271,0.095481562,-0.102833107,0.299507141,0.00672851,-0.097451631,30.6,31.9592888,34.17722291,33.13885112,32.85969914,32.97940193,33.00000381,32.55016708,32.3599968,32.75000381,0.049374262,0.026423642
1186,,,A,8,Sde_David,270,43,171819.5584,608478.4657,34.33168249,30.74009323,32.05016136,43.75976944,39.79005432,2.317684933,2.307308563,13.01967621,33.61005211,1.773653383,6.086528601,2.015266418,1.665521563,34.23812698,34.425238,2921.72839,930.0139831,-0.430177689,-0.466614503,-0.010376369,-0.440385818,-0.555367556,-0.004994893,30.6,32.52936525,34.71382453,33.53156957,33.33548646,32.96711259,33.8398838,33.18021393,33.14004898,32.90007401,0.198226866,-0.122428962
1187,,,A,8,Sde_David,271,44,171819.4646,608482.6356,33.99420373,31.24005508,32.23505211,43.6112709,39.21559715,2.153268644,2.307308563,12.37121582,33.22997093,2.103049334,7.402613297,1.589927673,1.499746942,33.89628344,34.09212402,2867.426344,928.7913978,-0.050096512,-0.129135738,0.15403992,-0.060304642,-0.217888791,0.159421396,30.6,32.48403499,34.39977761,33.29912444,33.03839233,32.89470784,33.50996017,32.88984299,32.87992477,32.8750267,0.186390687,-0.110592783
1188,,,A,8,Sde_David,272,45,171819.2507,608487.0186,34.00403534,30.99010468,31.79346704,43.73893356,39.46434879,2.301052085,2.307308563,12.74882889,33.37006378,1.918092135,6.707488253,1.812592506,1.606431473,33.90453762,34.10353306,2810.349538,926.0058337,-0.190189362,-0.138967353,0.006256478,-0.200397491,-0.227720406,0.011637955,30.6,32.23966554,34.32646933,33.46789626,32.90851752,32.40507294,33.86009026,33.19996452,32.88995171,32.34996033,0.122583403,-0.046785499
1189,,,A,8,Sde_David,273,46,171818.9396,608491.2605,33.34583697,30.87003136,31.66017933,43.70932388,38.49822273,2.104006258,2.307308563,12.83929253,32.65002632,2.504785173,9.524959458,1.164953232,1.375859751,33.24679407,33.44487986,2755.109447,921.9556452,0.529848099,0.519231022,0.203302306,0.519639969,0.43047797,0.208683782,30.6,32.0026964,33.60812945,32.89668297,32.47948303,32.5783103,32.84997177,32.54000092,32.43497276,32.52003479,0.060708416,0.015089488
1190,,,A,8,Sde_David,274,47,171818.7385,608495.6888,33.87929092,30.81003952,31.38999367,43.63883209,39.72733021,2.59877887,2.307308563,12.82879257,32.93993759,1.523848806,4.954619865,2.917436123,1.984116421,33.77291207,33.98566977,2697.44183,919.3359477,0.239936829,-0.014222929,-0.291470306,0.229728699,-0.102975982,-0.28608883,30.6,31.74235576,34.53099981,33.32910664,32.04600718,32.00209193,33.95998764,32.56001663,31.91999817,31.89499187,-0.007269102,0.083067006
1191,,,A,8,Sde_David,275,48,171818.4524,608499.3114,34.01277439,31.66005898,32.03998775,43.74843597,38.4906147,2.061251578,2.307308563,12.088377,33.39997864,2.11794069,8.044710217,1.719876289,1.429099548,33.87122346,34.15432531,2650.26683,915.6107711,-0.220104218,-0.147706397,0.246056986,-0.230312347,-0.236459449,0.251438462,30.6,32.45787401,34.25734617,33.29566939,33.02574551,32.99468178,33.81979752,33.21997833,33.07496643,32.97998047,0.179559795,-0.103761891
1192,,,A,8,Sde_David,276,49,171818.1164,608502.0384,33.8810299,30.73002815,31.49997883,43.60013199,39.16002007,2.384634674,2.307308563,12.87010384,33.29973793,1.654082671,5.737630743,2.335103989,1.732837072,33.76967254,33.99238725,2614.753968,911.2346939,-0.11986351,-0.015961905,-0.077326111,-0.13007164,-0.104714958,-0.071944634,30.6,31.89020227,34.30968257,33.26493047,32.45964524,32.2610455,33.77999878,32.90997314,32.21996307,31.97998142,0.031335085,0.044462819
1193,,,A,8,Sde_David,277,50,171817.8502,608505.4844,33.37381737,30.91013908,31.3700531,43.76999664,38.96780014,2.35722092,2.307308563,12.85985756,32.62013626,2.288831643,8.425859279,1.760028839,1.570197069,33.25908675,33.488548,2569.87931,907.7690887,0.559738159,0.491250617,-0.049912357,0.549530029,0.402497564,-0.04453088,30.6,31.69759867,33.82204325,32.4339968,32.30489751,32.03652726,33.14002609,32.30018616,32.15001297,31.96993065,-0.018955622,0.094753526
1194,,,A,8,Sde_David,278,51,171817.7831,608508.8467,33.73541159,30.5001049,31.23796253,43.75997162,39.15117512,2.285341668,2.307308563,13.25986671,33.09004974,1.80964103,6.358440735,1.739764214,1.593107571,33.62884214,33.84198104,2526.093273,906.8942906,0.089824677,0.129656397,0.021966895,0.079616547,0.040903345,0.027348372,30.6,31.96190696,34.15275864,32.96370693,32.73579524,32.80118056,33.48487282,32.90996933,32.720047,32.76996994,0.050057888,0.025740016
1195,,,A,8,Sde_David,279,52,171817.1857,608516.2257,33.68654132,30.75004005,31.70005035,43.75918579,39.21953392,2.269411977,2.307308563,13.00914574,32.94003677,2.174405209,7.706090434,1.509876251,1.534402599,33.62804876,33.74503388,2430.000864,899.1156439,0.239837646,0.17852667,0.037896587,0.229629517,0.089773618,0.043278063,30.6,32.09159745,34.11944229,33.79955217,33.58393751,32.6343584,33.22011566,33.05499077,33.2000885,32.64990997,0.08392136,-0.008123456
1196,,,A,8,Sde_David,280,53,171816.6382,608526.0219,34.20358695,30.48010635,31.64648228,43.7790947,40.30121975,2.590449019,2.307308563,13.29898834,33.23996735,1.629262495,5.221894466,2.399950981,1.929719528,34.12351529,34.28365861,2302.429779,891.9858315,-0.060092926,-0.338518961,-0.283140455,-0.070301056,-0.427272013,-0.277758979,30.6,32.19169371,35.02165979,34.34806123,33.2182948,32.61113078,33.87997437,33.33000183,32.99001503,32.61997604,0.110057483,-0.034259579
1197,,,A,9,Sde_David,281,1,171821.7524,608231.5492,34.01303143,30.48016357,31.86003971,43.56718445,39.73582573,2.289027331,2.307308563,13.08702087,33.35012436,2.058244849,7.18089624,1.631023407,1.560464607,33.91402957,34.1120333,6137.188716,958.5846304,-0.170249939,-0.147963441,0.018281233,-0.230163574,-0.262994605,0.042867294,30.6,32.32683049,34.67880923,32.97241029,32.70530117,32.97975259,33.83979034,32.93023682,32.72010612,33.02993965,0.145343035,-0.069699996
1198,,,A,9,Sde_David,283,3,171825.6185,608237.8461,35.68399285,31.87005997,32.78015747,43.73004532,40.79171371,2.389358259,2.307308563,11.85998535,35.30986977,1.066859512,3.865847076,2.879859924,1.843277556,35.59171618,35.77626953,6055.187742,1008.930954,-2.129995346,-1.818924864,-0.082049695,-2.189908981,-1.933956028,-0.057463634,30.6,33.40630696,36.24081006,35.42883365,34.25817705,33.92838026,36.06499863,35.00012207,34.23989868,33.73039627,0.42720503,-0.351561991
1199,,,A,9,Sde_David,285,5,171824.9462,608249.5709,33.37423612,30.68015862,31.2103219,43.748909,39.24882126,2.361219385,2.307308563,13.06875038,32.6796608,2.161706292,7.61330332,1.599466324,1.584016332,33.27471885,33.47375339,5902.50254,1000.176443,0.500213623,0.49083187,-0.053910821,0.440299988,0.375800706,-0.02932476,30.6,31.69214201,33.68915053,32.8473187,32.08421636,31.84561479,32.75481606,32.62989426,31.8499794,31.59972954,-0.020380411,0.096023449
1200,,,A,9,Sde_David,286,6,171824.6875,608254.4102,33.25906392,30.45022392,31.15355158,43.51143265,38.4591898,2.176191572,2.307308563,13.06120872,32.7097168,2.282447061,8.799419848,1.752512932,1.435891914,33.1852013,33.33292654,5839.483069,996.8064129,0.470157623,0.606004069,0.131116991,0.410243988,0.490972906,0.155703052,30.6,31.63356346,33.45165512,32.96081287,32.2770173,32.69175176,33.03488922,32.47001457,32.22000504,32.76996231,-0.035675849,0.111318888
