,ACC,Algorithm,F1score,F2score,MCC,model_index,parameters,FNR,FNR_Leak,FNR_Clog,MCC_multiclass,FPR,FPR_Leak,FPR_Clog,balanced_ACC
83,0.7228571428571429,RF,0.7696151237823066,0.7697252658968524,0.4320290030046514,84,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 5}",0.22611111111111115,,0.22611111111111115,0.4320290030046513,0.35600000000000004,0.0,0.35600000000000004,0.7089444444444445
127,0.7224175824175825,RF,0.7673417933975211,0.763063017752632,0.4320057091725995,128,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 10}",0.23611111111111113,,0.23611111111111113,0.4320057091725995,0.34,0.0,0.34,0.7119444444444444
107,0.7224175824175825,RF,0.7673417933975211,0.763063017752632,0.4320057091725995,108,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 8}",0.23611111111111113,,0.23611111111111113,0.4320057091725995,0.34,0.0,0.34,0.7119444444444444
147,0.7224175824175825,RF,0.7673417933975211,0.763063017752632,0.4320057091725995,148,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 20}",0.23611111111111113,,0.23611111111111113,0.4320057091725995,0.34,0.0,0.34,0.7119444444444444
82,0.7224175824175825,RF,0.7686960311790034,0.7668695730418378,0.43196456467476807,83,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': True, 'max_depth': 5}",0.23,,0.23,0.43196456467476807,0.348,0.0,0.348,0.711
92,0.7219780219780221,RF,0.7680858292034763,0.7667773562119519,0.4315771956106187,93,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': True, 'max_depth': 5}",0.23,,0.23,0.4315771956106185,0.34800000000000003,0.0,0.34800000000000003,0.711
80,0.7224175824175826,RF,0.768830190105732,0.7670292035417973,0.431276240683631,81,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 5}",0.23,,0.23,0.4312762406836309,0.348,0.0,0.348,0.711
132,0.725054945054945,RF,0.7743520301507918,0.7808692605665434,0.4307561374887605,133,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': True, 'max_depth': 10}",0.21111111111111114,,0.21111111111111114,0.4307561374887605,0.37200000000000005,0.0,0.37200000000000005,0.7084444444444443
152,0.725054945054945,RF,0.7743520301507918,0.7808692605665434,0.4307561374887605,153,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': True, 'max_depth': 20}",0.21111111111111114,,0.21111111111111114,0.4307561374887605,0.37200000000000005,0.0,0.37200000000000005,0.7084444444444443
112,0.725054945054945,RF,0.7743520301507918,0.7808692605665434,0.4307561374887605,113,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': True, 'max_depth': 8}",0.21111111111111114,,0.21111111111111114,0.4307561374887605,0.37200000000000005,0.0,0.37200000000000005,0.7084444444444443
67,0.7195604395604396,RF,0.7645347758536615,0.7590763067891767,0.4256068147367085,68,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 20}",0.24111111111111114,,0.24111111111111114,0.4256068147367085,0.34,0.0,0.34,0.7094444444444444
47,0.7195604395604396,RF,0.7645347758536615,0.7590763067891767,0.4256068147367085,48,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 10}",0.24111111111111114,,0.24111111111111114,0.4256068147367085,0.34,0.0,0.34,0.7094444444444444
27,0.7195604395604396,RF,0.7645347758536615,0.7590763067891767,0.4256068147367085,28,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 8}",0.24111111111111114,,0.24111111111111114,0.4256068147367085,0.34,0.0,0.34,0.7094444444444444
30,0.7219780219780221,RF,0.7712078461614066,0.7768807177126535,0.4251965914241688,31,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 8}",0.21555555555555558,,0.21555555555555558,0.4251965914241688,0.3720000000000001,0.0,0.3720000000000001,0.7062222222222222
5,0.7195604395604396,RF,0.7661456658236845,0.763000955699165,0.4229347149387462,6,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 5}",0.23555555555555557,,0.23555555555555557,0.42293471493874607,0.34800000000000003,0.0,0.34800000000000003,0.7082222222222224
87,0.7164835164835165,RF,0.7609591701727926,0.7548031261060126,0.4214955210041626,88,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 5}",0.24555555555555558,,0.24555555555555558,0.4214955210041626,0.34,0.0,0.34,0.7072222222222223
129,0.712967032967033,RF,0.7517606837606838,0.7393112006680959,0.420349727160341,130,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 20, 'bootstrap': False, 'max_depth': 10}",0.26555555555555554,,0.26555555555555554,0.420349727160341,0.3186666666666667,0.0,0.3186666666666667,0.7078888888888889
149,0.712967032967033,RF,0.7517606837606838,0.7393112006680959,0.420349727160341,150,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 20, 'bootstrap': False, 'max_depth': 20}",0.26555555555555554,,0.26555555555555554,0.420349727160341,0.3186666666666667,0.0,0.3186666666666667,0.7078888888888889
109,0.712967032967033,RF,0.7517606837606838,0.7393112006680959,0.420349727160341,110,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 20, 'bootstrap': False, 'max_depth': 8}",0.26555555555555554,,0.26555555555555554,0.420349727160341,0.3186666666666667,0.0,0.3186666666666667,0.7078888888888889
141,0.7228571428571429,RF,0.7763613029557302,0.7898780313704705,0.4201272695216636,142,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 20}",0.19666666666666668,,0.19666666666666668,0.4201272695216636,0.4013333333333334,0.0,0.4013333333333334,0.7010000000000001
121,0.7228571428571429,RF,0.7763613029557302,0.7898780313704705,0.4201272695216636,122,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 10}",0.19666666666666668,,0.19666666666666668,0.4201272695216636,0.4013333333333334,0.0,0.4013333333333334,0.7010000000000001
101,0.7228571428571429,RF,0.7763613029557302,0.7898780313704705,0.4201272695216636,102,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 8}",0.19666666666666668,,0.19666666666666668,0.4201272695216636,0.4013333333333334,0.0,0.4013333333333334,0.7010000000000001
50,0.7191208791208793,RF,0.7700901991025831,0.7795178706901355,0.4170428151794279,51,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 10}",0.21055555555555558,,0.21055555555555558,0.4170428151794279,0.3866666666666667,0.0,0.3866666666666667,0.7013888888888888
70,0.7191208791208793,RF,0.7700901991025831,0.7795178706901355,0.4170428151794279,71,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 20}",0.21055555555555558,,0.21055555555555558,0.4170428151794279,0.3866666666666667,0.0,0.3866666666666667,0.7013888888888888
81,0.7167032967032968,RF,0.7658802965180675,0.7682374939341124,0.41689574982883515,82,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 5}",0.22611111111111115,,0.22611111111111115,0.41689574982883515,0.37200000000000005,0.0,0.37200000000000005,0.7009444444444445
